#units_pressure Pa
#units_loading mol/kg
#units_temperature K
#temperature 283
31152.6479750779,0.0137582001637373
56074.7663551402,0.05479888998756
118380.062305296,0.109619044581247
161993.769470405,0.157549466790001
218068.535825545,0.205522418211009
261682.242990654,0.24662690185321
317757.009345795,0.280947976141112
355140.186915888,0.315205256610634
398753.894080997,0.363135678819389
454828.660436137,0.39745675310729
504672.897196262,0.438582501355618
554517.133956386,0.493360126737052
610591.900311526,0.582288709557377
654205.607476636,0.725782271697872
704049.84423676,1.02629368547521
753894.080996885,1.31315322211944
803738.317757009,1.45666804886606
853582.554517134,1.5250975513806
915887.85046729,1.55261395170808
965732.087227415,1.5800878228233
1065420.56074766,1.58725399508788
1115264.79750779,1.60107598906999
1165109.03426791,1.61489798305211
1208722.74143302,1.61504683529499
1302180.68535826,1.63584362008655
1401869.1588785,1.63618385378457
