#units_pressure Pa
#units_loading mol/kg
#units_temperature K
#temperature 323
74766.3551401869,0.0275589295397274
137071.651090343,0.068727207000308
205607.476635514,0.0962648719339092
305295.950155763,0.0966051056319306
411214.953271028,0.151574112468502
504672.897196262,0.179196835826608
610591.900311526,0.213688026963521
716510.903426791,0.24135327953388
803738.317757009,0.26895473828586
859813.08411215,0.289623935440656
909657.320872274,0.310271867989325
959501.557632399,0.330919800537994
1003115.26479751,0.344720529913985
1052959.50155763,0.358542523896101
1102803.73831776,0.386016395011323
1158878.5046729,0.420337469299225
1208722.74143302,0.454637278981
1258566.97819315,0.495763027229328
1302180.68535826,0.550519388004636
1358255.4517134,0.625796093691854
1401869.1588785,0.741985901566138
1457943.92523365,0.926477624318203
1507788.16199377,1.10412214389759
1557632.39875389,1.24763697064421
1607476.63551402,1.34337022742496
1657320.87227414,1.40497379137295
1713395.63862928,1.42564298852774
1763239.87538941,1.44629092107641
1794392.52336449,1.4532231826736
1869158.87850467,1.46030429651367
1900311.52647975,1.48088843524396
1968847.35202492,1.48112234591135
2018691.58878505,1.49494433989346
2062305.29595016,1.50874506926945
2105919.00311527,1.50889392151234
2168224.29906542,1.52275844470671
2224299.06542056,1.5297757647284
2261682.24299065,1.5230774137986
2311526.47975078,1.52324753064761
2361370.7165109,1.53024358606318
2411214.95327103,1.53723964147874
2461059.19003115,1.5442356968943
2517133.95638629,1.54442707834944
2610591.90031153,1.55157198600789
2710280.37383178,1.55191221970591
2809968.84735203,1.55907839197048
2909657.32087227,1.56624456423506
