4545.42,255.11,829.35,519.92,119.31,8.4971601,21.3330645,0.6194898,0.1085076,0.118002360424432
4826.58,270.89,880.65,552.08,126.69,10.3854179,22.6526355,0.7571542,0.1326204,0.144225107185417
