Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22
29,0.05,0.050938166287129,0.0616144812263671,0.051105729168266,0.0339076203964255,0.014301944260251,0.00427902526098171,0.00116236120707494,0.000304838997091191,7.90440851571992e-05,1.91837547525626e-05,1.67686997849364e-05,4.26078576488421e-06,1.17698157838901e-06,7.31192700548493e-07,6.55350497200291e-07,6.39323484431525e-07,6.3548850829117e-07,6.34543751935595e-07,6.34314864214344e-07,6.34255294305403e-07,6.34255294305382e-07
30,0.05,0.0509110764474184,0.0634042329344716,0.0528241407479555,0.0357835224478895,0.0158364773285195,0.00482328404122208,0.00132209321151202,0.000348576652461596,9.06355935657826e-05,2.36233844358999e-05,6.62149675034134e-06,2.17353115200179e-06,1.01314304226837e-06,7.2742163315273e-07,6.58175916143984e-07,6.4048618844953e-07,6.35839864751486e-07,6.34637714108248e-07,6.34338191610587e-07,6.34260082305754e-07,6.34260082305733e-07
31,0.05,0.0508816746872546,0.0646639473240005,0.0543761071043399,0.0376728566485223,0.0175354333564004,0.00544166635015302,0.00150477335569724,0.000398669270593458,0.000104049988015738,2.71443750880607e-05,7.48182137017393e-06,2.42038737685258e-06,1.09283689629264e-06,7.50463412796879e-07,6.6333836662648e-07,6.41430171529372e-07,6.35997510726549e-07,6.34667172516086e-07,6.34345585500419e-07,6.34262041328616e-07,6.34262041328595e-07
32,0.05,0.0508508956836587,0.0654682703088408,0.055747389425723,0.0395227763326897,0.0193685870111972,0.00613688957508139,0.0017123988055295,0.000455798513021715,0.000119353182173042,3.11915230773121e-05,8.54456647418343e-06,2.69946465204522e-06,1.16517728355847e-06,7.6875431030913e-07,6.6792218491156e-07,6.42606469449412e-07,6.36308564110194e-07,6.34749818936245e-07,6.34367286108378e-07,6.34266707982128e-07,6.34266707982107e-07
33,0.05,0.050819421063283,0.065906758100553,0.05695523656768,0.0413172385359313,0.0213100000419212,0.00691639192369251,0.00194800185521118,0.000520875123365599,0.000136815714163396,3.58218296192841e-05,9.76095270792117e-06,3.01628310168501e-06,1.24775250999753e-06,7.9043881802936e-07,6.73643496372208e-07,6.44096949239928e-07,6.36686588247767e-07,6.34843237665986e-07,6.34390333297923e-07,6.34271516564228e-07,6.34271516564207e-07
34,0.05,0.0507876414639129,0.0660400351312525,0.0580151384182511,0.0430510386114473,0.0233303942428688,0.00779243946700826,0.00221592773802432,0.000595136936670421,0.000156766613495151,4.11151860647782e-05,1.11532784449034e-05,3.38148971788853e-06,1.34351442207717e-06,8.15371875345495e-07,6.80071407419138e-07,6.45744531865978e-07,6.37108974469449e-07,6.34951533814254e-07,6.34418253832339e-07,6.34277529163673e-07,6.34277529163653e-07
35,0.05,0.0507557377396077,0.0658992203999252,0.0589460214648747,0.0447292469596516,0.0253969463473102,0.00877999643404409,0.00252145931066917,0.000680081916066563,0.000179597830375742,4.71762561390506e-05,1.27494805320382e-05,3.8001183506444e-06,1.45322880756555e-06,8.44061120035055e-07,6.87542569280225e-07,6.4767669399479e-07,6.37603937026358e-07,6.35077034972896e-07,6.34450166710107e-07,6.34284343586078e-07,6.34284343586057e-07
36,0.05,0.0507235431023374,0.065464714415518,0.0597690563831468,0.0463742227804175,0.0274925538641961,0.00989726506806696,0.00287101470450969,0.000777514897188085,0.000205775757962911,5.41228213772544e-05,1.45795281921342e-05,4.28060263117982e-06,1.57928153904601e-06,8.77020487034774e-07,6.96116425775897e-07,6.49894457135905e-07,6.3817450682542e-07,6.35222947926618e-07,6.34487640151168e-07,6.34292391637492e-07,6.34292391637471e-07
37,0.05,0.050690687048637,0.0647052956391598,0.0604772368692407,0.0479803386069052,0.0296007992610908,0.0111612832056343,0.0032717167269325,0.000889551695510032,0.000235855788729884,6.2097021391443e-05,1.66797170472195e-05,4.8320262025161e-06,1.72396090220833e-06,9.14877622379043e-07,7.0598122807564e-07,6.52452155356585e-07,6.38833929997848e-07,6.35391809911375e-07,6.34531053596209e-07,6.34301719624828e-07,6.34301719624807e-07
38,0.05,0.0506573700410253,0.063688936312574,0.0610628057116491,0.049494068930104,0.0316624117477435,0.0125658885202993,0.00372688906225132,0.00101784976994571,0.000270369145038524,7.12505948679524e-05,1.90914849388279e-05,5.46547113921843e-06,1.89021914779204e-06,9.58408773816879e-07,7.17335422370757e-07,6.55399638430134e-07,6.39595073935672e-07,6.35587154466084e-07,6.3458143153379e-07,6.34312569808592e-07,6.34312569808571e-07
39,0.05,0.050624263834571,0.0625338892703285,0.0615636240770102,0.0509103653571011,0.0336458966250619,0.0140923223648868,0.00423640666794976,0.0011633072394747,0.000309699964444695,8.17105353035306e-05,2.18530913000567e-05,6.19207887144708e-06,2.08116267482856e-06,1.00846016064972e-06,7.30407170461977e-07,6.58798437625025e-07,6.40474507765027e-07,6.35813376468652e-07,6.34639922197345e-07,6.34325186970118e-07,6.34325186970098e-07
40,0.05,0.0505919138586816,0.0613351183935556,0.0619940414494369,0.0522383543982773,0.0355563487349705,0.0157337939706393,0.00480341148879254,0.00132748295396369,0.000354353481029998,9.36248374208967e-05,2.50064716749185e-05,7.02346827610191e-06,2.29998549566297e-06,1.06590424578914e-06,7.45433839139045e-07,6.62712688181933e-07,6.41489370238956e-07,6.36075001295366e-07,6.34707729458888e-07,6.34339838454563e-07,6.34339838454543e-07
41,0.05,0.0505606161482613,0.0601376491259,0.0623905415156701,0.0534935828923991,0.0373974897860586,0.0174787588094344,0.00543165597282137,0.00151222285218462,0.000404929326669117,0.000107168704430108,2.86009741480998e-05,7.97327473869882e-06,2.55042760642199e-06,1.13175788929919e-06,7.62689207262931e-07,6.67215525011184e-07,6.42659141665926e-07,6.3637722209586e-07,6.3478625588394e-07,6.34356837633265e-07,6.34356837633244e-07
42,0.05,0.0505297426431662,0.0587974024836337,0.0630385190412598,0.0547080868993041,0.0391263538354482,0.019279263992988,0.00612075304383397,0.00171890454659446,0.000462003871112477,0.000122525102081028,3.26900127516833e-05,9.05656232389017e-06,2.83665218850928e-06,1.20715760811112e-06,7.82481349865464e-07,6.72390046552852e-07,6.44006114887889e-07,6.36725972284952e-07,6.34877088131007e-07,6.34376536104099e-07,6.34376536104078e-07
43,0.05,0.050496111414878,0.0568803614573534,0.0655020268859019,0.0560543560178004,0.0404090076932573,0.0207879699158503,0.0068036047497227,0.00193689940749502,0.000524247547128607,0.000139601658581792,3.72927732318247e-05,1.02856400583767e-05,3.16311273388475e-06,1.29347946670937e-06,8.05206774682224e-07,6.78346362582606e-07,6.4556021257587e-07,6.37129260820554e-07,6.34982370204781e-07,6.34399407542358e-07,6.34399407542337e-07
44,0.05,0.050471596994123,0.0564987140444496,0.0675948646775699,0.0575722507995047,0.0419283254074435,0.0223615092877034,0.00752245182673229,0.0021678697770503,0.000590890006096394,0.000158109071199229,4.23434360433591e-05,1.16497686993602e-05,3.52898127161329e-06,1.39099985480413e-06,8.310485104452e-07,6.85155722519295e-07,6.47344814306398e-07,6.3759413801237e-07,6.35104157536773e-07,6.34425932096277e-07,6.34425932096256e-07
45,0.05,0.0504497245979582,0.0562749926213461,0.0692740232764085,0.0590559835815545,0.0435874607839807,0.0241655484549029,0.00837766488503479,0.00243979247860753,0.000668362070836899,0.000179393427414761,4.81082324633371e-05,1.31995391236713e-05,3.9436213644987e-06,1.50143791259486e-06,8.60328976218324e-07,6.92882463120586e-07,6.49374118893281e-07,6.38124112157662e-07,6.35243417501259e-07,6.34456340995834e-07,6.34456340995813e-07
46,0.05,0.0504287418235669,0.056043078005154,0.0705924792939759,0.0604299293462495,0.0452512171744281,0.0260532208585173,0.00934611454005522,0.00275032673013924,0.000756908246676506,0.000203688667568015,5.46818012139216e-05,1.49660604027189e-05,4.41630721877331e-06,1.62740504832429e-06,8.93757136609342e-07,7.01714496998676e-07,6.51697161320729e-07,6.38731838116808e-07,6.35403427990125e-07,6.34491340866549e-07,6.34491340866529e-07
47,0.05,0.0504085918537795,0.0558031375675177,0.0716240687498566,0.0616954755796431,0.0468880689043604,0.0279723183717872,0.010428423589642,0.0031020469249498,0.000857582584097409,0.000231323429011316,6.21594871962594e-05,1.69762907015439e-05,4.95444547993095e-06,1.77096209492732e-06,9.31901011337819e-07,7.1180731074012e-07,6.54356262331005e-07,6.39428764922843e-07,6.35587308067555e-07,6.3453163341981e-07,6.3453163341979e-07
48,0.05,0.0503892748299025,0.0555612847563696,0.0724291173300663,0.0628641612651431,0.0484883861584641,0.0298949035071444,0.0116273323152814,0.00349850137524787,0.000971744859012014,0.000262706522082087,7.06563462000799e-05,1.92618817847779e-05,5.56688696487618e-06,1.93448615651186e-06,9.75401529497146e-07,7.23333920928927e-07,6.57398097316609e-07,6.40227445026638e-07,6.357984639116e-07,6.34577983304417e-07,6.34577983304396e-07
49,0.05,0.0503707840528942,0.0553217394503286,0.0730474746457092,0.0639440778106977,0.0500463956362705,0.0318050828936443,0.0129443281501048,0.00394337487596115,0.00110087248301087,0.000298289347727394,8.03007734611729e-05,2.18584814343181e-05,6.26331735670137e-06,2.120644730922e-06,1.02498593076424e-06,7.36491242519278e-07,6.60875742243565e-07,6.41142125989939e-07,6.36040757360712e-07,6.34631257530133e-07,6.34631257530112e-07
50,0.05,0.0503531020087918,0.0550870621826967,0.0735053434258278,0.064940023725205,0.0515573118110574,0.0336930912937881,0.0143786832893219,0.00444041733617727,0.00124655937280646,0.000338567191739831,9.12345985305036e-05,2.48056303457073e-05,7.05463070401879e-06,2.33241015973376e-06,1.08146336828241e-06,7.51499082248736e-07,6.64848746463971e-07,6.42188873054564e-07,6.36318560550947e-07,6.34692440099726e-07,6.34692440099706e-07
51,0.05,0.0503362057316064,0.0548587433619802,0.073818931375222,0.0658546777527618,0.0530174523029133,0.0355537145532195,0.0159280661366224,0.00499380708965268,0.00141059073104056,0.000384094650891883,0.000103616469773224,2.81475407385987e-05,7.95302743451367e-06,2.5731295806932e-06,1.145747079314e-06,7.68605515305606e-07,6.69384270486616e-07,6.43385798870481e-07,6.36636805276222e-07,6.34762642086183e-07,6.34762642086163e-07
52,0.05,0.0503200688098431,0.0546375868151437,0.0739979401036528,0.0666889625836012,0.0544234622239881,0.0373835530648506,0.0175880089355336,0.00560864722180134,0.00159507383925919,0.000435517201210252,0.000117629046295202,3.19347622063542e-05,8.97238090353526e-06,2.84659689094108e-06,1.21887191121486e-06,7.88092038401627e-07,6.74558659190845e-07,6.44753525115565e-07,6.37001113506899e-07,6.34843131181632e-07,6.34843131181611e-07
53,0.05,0.0503046635139295,0.0544240058868516,0.0740480820695266,0.0674434071404214,0.0557726675804335,0.0391798174104347,0.0193499936009578,0.00629140799081499,0.00180256267488734,0.000493603535924894,0.000133486780606391,3.62260030814094e-05,1.01286932395579e-05,3.15716653104627e-06,1.30202117742976e-06,8.10279743389156e-07,6.80458895255514e-07,6.46315544944635e-07,6.37417894523961e-07,6.34935353958902e-07,6.34935353958881e-07
54,0.05,0.050289961574753,0.0542181731466829,0.0739719029739131,0.0681183061094554,0.0570629803121103,0.0409404248174451,0.021200057233393,0.00705047118392946,0.0020361910195206,0.000559275226006522,0.000151441923267314,4.10893267000957e-05,1.14403193245191e-05,3.50979733796305e-06,1.39653617656335e-06,8.3553148622513e-07,6.87183077437497e-07,6.48098320372663e-07,6.3789436301778e-07,6.35040938611868e-07,6.35040938611847e-07
55,0.05,0.0502759346387562,0.0540200784972706,0.0737699566800032,0.0687142278633107,0.0582924691301988,0.0426632462410545,0.023116819420135,0.00789625884373161,0.00229980573721665,0.000633654733293741,0.000171797720213512,4.66054964392759e-05,1.29287978335884e-05,3.9102568263943e-06,1.50396659108276e-06,8.64264534697857e-07,6.94843664198095e-07,6.5013212824089e-07,6.38438764746019e-07,6.35161745217237e-07,6.35161745217216e-07
56,0.05,0.0502625548260521,0.0538296153002281,0.0734422652208471,0.0692335242739302,0.0594598062399112,0.0443456147416153,0.0250724564420084,0.00883981939681066,0.00259775503837559,0.000718043331065235,0.000194907957833765,5.28687018736497e-05,1.46191717507983e-05,4.36522450526265e-06,1.62610005339199e-06,8.969585392236e-07,7.03569560857206e-07,6.52451600929687e-07,6.39060518463368e-07,6.35299896949056e-07,6.35299896949035e-07
57,0.05,0.0502497949008142,0.0536466153394726,0.0729875355717439,0.0696813896544725,0.0605651459453913,0.0459848634864461,0.0270380038110387,0.00989028575599785,0.00293440664193986,0.000813838577836611,0.000221163502397467,5.99845462630041e-05,1.65397600637552e-05,4.8821943907969e-06,1.7649558952802e-06,9.34157099504524e-07,7.13507076080524e-07,6.55096067818162e-07,6.39770321828367e-07,6.35457805378272e-07,6.35457805378251e-07
58,0.05,0.0502376282714528,0.0534708489476008,0.0724049033610523,0.0700681607341604,0.0616122754076752,0.0475787308232631,0.028992180119331,0.0110535110368922,0.00331380716519369,0.000922465404956089,0.000250979656404595,6.80679724718302e-05,1.87219254523732e-05,5.46931120559934e-06,1.92276369040209e-06,9.76466863624055e-07,7.24820701660041e-07,6.58109968777432e-07,6.40580304616654e-07,6.35638210730578e-07,6.35638210730558e-07
59,0.05,0.0502260283430115,0.053301908468905,0.0716697779298854,0.0704061525884647,0.0626141287521317,0.0491339603940917,0.030923836875513,0.0123320790123458,0.00373966113071606,0.00104535947958173,0.000284789921460715,7.72413907031661e-05,2.11996306026373e-05,6.13503538491383e-06,2.10189868072018e-06,1.02454446220617e-06,7.37690488173571e-07,6.61542345642706e-07,6.41503936624131e-07,6.35844168874384e-07,6.35844168874364e-07
60,0.05,0.050214967307707,0.0531390944173219,0.0707332351613958,0.0707001574085492,0.0635934153609002,0.0506715218547974,0.0328421652697679,0.0137299930586479,0.00421623626672993,0.00118411124358515,0.00032306615817147,8.76367435826736e-05,2.40098143368287e-05,6.88588201826434e-06,2.3044840515107e-06,1.07902310288041e-06,7.52298037911936e-07,6.65444044624374e-07,6.42555435271141e-07,6.3607893965841e-07,6.36078939658389e-07
61,0.05,0.0502044171034313,0.0529816756241549,0.0695618269792844,0.070924795817514,0.0645430830874115,0.0521973912124375,0.0347597440100917,0.0152558164569859,0.0047498723608584,0.00134086502848382,0.00036640964883599,9.94149259138569e-05,2.7197835413206e-05,7.72027986827368e-06,2.53132100099595e-06,1.14032327515343e-06,7.68794053521804e-07,6.69862433043925e-07,6.43748983768705e-07,6.36345898829939e-07,6.36345898829918e-07
