0.0000556910,-38.43243,0.512325
0.0001155643,-38.46691,0.527818
0.0002238646,-38.50399,0.208183
0.0003182971,-38.55616,0.234104
0.0004312200,-38.55764,0.119736
0.0005377593,-38.56601,0.080408
0.0026597403,-38.52948,0.083763
0.0053329080,-38.54552,0.043744
0.0160229375,-38.52968,0.071485
0.0318724184,-38.53174,0.036203
0.0475779392,-38.51341,0.046226
0.0527420133,-38.52905,0.088515
0.1047926217,-38.56977,0.046590
0.1550996398,-38.63467,0.062956
0.2034596743,-38.63417,0.039020
0.2516383278,-38.63178,0.048041
0.2965979098,-38.61212,0.067829
0.3470629758,-38.61061,0.073670
0.3868989863,-38.70276,0.082769
0.4274587596,-38.70644,0.111031
0.4653284157,-38.69398,0.063567
0.8254158202,-38.79897,0.107924
1.1274683658,-38.96783,0.075330
1.3429608168,-38.97413,0.100868
1.5205763476,-38.95534,0.157581
1.6668686658,-39.09045,0.163377
1.7901223018,-39.11020,0.209465
1.8826600432,-39.18171,0.140823
1.9703841455,-39.31064,0.127362
2.0409741319,-39.13940,0.141521
2.4239659437,-39.26021,0.123952
2.5831677865,-39.49957,0.315769
2.6895640007,-39.49116,0.356026
2.7558376049,-39.70643,0.643993
2.8254605931,-39.62850,0.641101
2.8614501829,-39.73332,0.347895
2.9086180339,-39.75169,0.437942
2.9406592863,-39.69532,0.269922
2.9803255823,-39.71088,0.665368
3.2769886484,-40.37583,0.706429
3.7552635694,-40.84435,1.493910
3.9633766335,-41.06653,1.115770
4.1194454727,-40.63880,1.066565
4.2442776072,-40.96099,0.924050
4.3828654175,-41.17773,1.787818
4.4968052300,-41.87666,1.624568
4.5808279723,-40.87220,1.272370
