0.0001932676,-38.45363,0.147690
0.0003576991,-38.70372,0.107066
0.0007103353,-38.56752,0.101797
0.0010867448,-38.60478,0.119548
0.0014371799,-38.60387,0.109822
0.0017847533,-38.57407,0.058686
0.0090226015,-38.59187,0.026069
0.0178224390,-38.57364,0.081924
0.0531714723,-38.56909,0.050188
0.1044305202,-38.62504,0.097577
0.1548297696,-38.60115,0.081866
0.1722828430,-38.60277,0.105718
0.3300232925,-38.72166,0.073211
0.4679445717,-38.64266,0.074340
0.6035789983,-38.77540,0.108124
0.7225855907,-38.76858,0.097970
0.8438099173,-38.83833,0.192301
0.9435850666,-38.90488,0.125787
1.0423606396,-38.94131,0.144159
1.1362369459,-38.93523,0.188533
1.2203690891,-38.97561,0.115512
1.7616102736,-39.23820,0.114389
2.0563805062,-39.31998,0.288190
2.2335245347,-39.19082,0.275476
2.3435404434,-39.32980,0.116210
2.4385153811,-39.34282,0.296768
2.4996334960,-39.44844,0.303905
2.5511696782,-39.60228,0.304152
2.5982413356,-39.50680,0.550917
2.6395446828,-39.60921,0.236221
2.8533939193,-40.13370,0.433378
3.0013424391,-40.44697,0.768104
3.1142069532,-40.31715,0.327212
3.2099639862,-40.44899,0.738399
3.3368846431,-40.89991,0.749412
3.4156074959,-40.59995,1.065210
3.5156952191,-40.91577,0.506564
3.5955001941,-41.24080,0.646511
3.7063279146,-41.18512,0.712297
4.2685271832,-41.97697,0.382298
4.8875449138,-41.40143,1.795082
5.0242081929,-41.82156,1.208521
5.1229401816,-41.87128,2.360276
5.2178515039,-41.42169,1.966127
5.2578460026,-42.99036,2.613036
5.2761293781,-42.03343,1.587109
5.3150939236,-41.42192,1.495749
