Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22
47,0.05,0.0473499118423713,0.034312822019195,0.00378801629920517,0.000100955682988186,2.15453404515164e-06,7.6079144285432e-08,2.90408878989996e-08,2.20888946695403e-08,2.0154608088644e-08,1.95611737677269e-08,1.93612001077284e-08,1.93955281344825e-08,1.93534438837738e-08,1.93481647944149e-08,1.93488882257306e-08,1.93494299013279e-08,1.93499969476329e-08,1.93505892273658e-08,1.93511955941437e-08,1.9351825385849e-08,1.94566861023562e-07
48,0.05,0.0474969517437053,0.0350918437080067,0.00433834901268579,0.000118335004993282,2.57972587169587e-06,8.56166770415991e-08,3.0209636916275e-08,2.24455347337641e-08,2.02572060489184e-08,1.95893796768253e-08,1.93685701021355e-08,1.93978109889507e-08,1.93532586322664e-08,1.93481475868896e-08,1.93488951452328e-08,1.93494327414004e-08,1.93499975534361e-08,1.93505891414651e-08,1.9351195279761e-08,1.93518251847888e-08,1.9456686082329e-07
49,0.05,0.0476359238764894,0.0358375700561055,0.00495917063968267,0.000138358196560568,3.08021135505909e-06,9.68496553178459e-08,3.15092575853901e-08,2.28459560928799e-08,2.03732601470675e-08,1.96213560754493e-08,1.93769742906035e-08,1.94003526901704e-08,1.93539456889882e-08,1.93481478426712e-08,1.93489005069455e-08,1.93494358122629e-08,1.93499982298946e-08,1.93505890518292e-08,1.93511949519907e-08,1.93518249781273e-08,1.94566860617496e-07
50,0.05,0.0477672682719217,0.0365512646508542,0.00566196997017652,0.000161474752250929,3.66905710383419e-06,1.10105584899264e-07,3.29458192931532e-08,2.32936203551948e-08,2.05042051802643e-08,1.96575472879547e-08,1.93866070890049e-08,1.94031461271516e-08,1.93546948317171e-08,1.93481464649643e-08,1.93489060573683e-08,1.93494392178233e-08,1.93499989979676e-08,1.9350588969285e-08,1.93511946160127e-08,1.93518247674598e-08,1.94566860408712e-07
51,0.05,0.0478913989379939,0.0372340012609512,0.00646013942447585,0.000188217148795613,4.36175525582007e-06,1.25783730395308e-07,3.45256432876026e-08,2.37923871198375e-08,2.06516485002715e-08,1.96984518238684e-08,1.93976096467518e-08,1.94062063160597e-08,1.93555416865466e-08,1.93481447635974e-08,1.93489115944909e-08,1.93494429924754e-08,1.93499998822824e-08,1.93505889045979e-08,1.93511942766603e-08,1.93518245542497e-08,1.94566860198302e-07
52,0.05,0.0480087058524129,0.037886787179803,0.0073686046489716,0.00021919683110551,5.17629606231667e-06,1.44359271339859e-07,3.6255133970603e-08,2.43469509896347e-08,2.08174877320138e-08,1.97446492506627e-08,1.94101181308165e-08,1.94096180487294e-08,1.93564991380946e-08,1.9348142381816e-08,1.93489169804111e-08,1.93494471748711e-08,1.93500009076237e-08,1.93505888682031e-08,1.93511939383669e-08,1.93518243398058e-08,1.94566859987164e-07
53,0.05,0.0481195578581126,0.0385106318553215,0.00840330993813569,0.000255092790622779,6.13315571402208e-06,1.66387966344159e-07,3.81393356056224e-08,2.49632221355811e-08,2.10040230273305e-08,1.97968285887223e-08,1.94243037489859e-08,1.94134840389914e-08,1.93575825606214e-08,1.93481389193131e-08,1.93489220404196e-08,1.93494517991005e-08,1.93500020981732e-08,1.9350588869559e-08,1.93511936047827e-08,1.93518241251508e-08,1.94566859777504e-07
54,0.05,0.0482243069331713,0.039106593200322,0.00958172173316688,0.000296652401092221,7.25542461655377e-06,1.92516268169521e-07,4.01809858132611e-08,2.56487989459071e-08,2.12140772218785e-08,1.98558186301269e-08,1.94403796519693e-08,1.94178365760904e-08,1.93588085078691e-08,1.93481345898568e-08,1.93489265624079e-08,1.93494568964755e-08,1.93500034807204e-08,1.93505889195365e-08,1.93511932801687e-08,1.93518239114886e-08,1.94566859571256e-07
55,0.05,0.0483232871444136,0.0396758058911272,0.0109235315280005,0.000344695103966949,8.56902766468557e-06,2.2349052092813e-07,4.23790014558101e-08,2.64130840192389e-08,2.14511165301093e-08,1.99226301133932e-08,1.94586120467665e-08,1.94227752474926e-08,1.93601969416408e-08,1.93481293712879e-08,1.93489302837388e-08,1.93494624952746e-08,1.93500050832871e-08,1.93505890292547e-08,1.93511929686206e-08,1.93518236999368e-08,1.9456685936909e-07
56,0.05,0.0484168163370882,0.0402194912300929,0.0124499614050732,0.000400089719009291,1.01023708093251e-05,2.60150814787518e-07,4.47291041477099e-08,2.72660599853482e-08,2.17190614069298e-08,1.99984320455499e-08,1.94793151256385e-08,1.94283879974229e-08,1.93617703231524e-08,1.93481235284873e-08,1.93489328813187e-08,1.93494686141436e-08,1.9350006932773e-08,1.93505892085697e-08,1.93511926732129e-08,1.93518234912361e-08,1.945668591713e-07
57,0.05,0.0485051976068854,0.0407389555347522,0.014181651414491,0.000463812598644287,1.188765801195e-05,3.03464301058287e-07,4.72292340196077e-08,2.82161147343727e-08,2.20218551286147e-08,2.00844779884206e-08,1.9502837654796e-08,1.94347698451002e-08,1.9363551168433e-08,1.93515746651906e-08,1.93489886503268e-08,1.93494683398342e-08,1.93500088589729e-08,1.93505894791077e-08,1.93511923973411e-08,1.93518232859963e-08,1.94566858973515e-07
58,0.05,0.0485887175790015,0.0412354515762605,0.0161202588067004,0.000537278004031497,1.39678716914528e-05,3.54651782294048e-07,4.98896776771442e-08,2.92689215309242e-08,2.23631593205264e-08,2.01820396639355e-08,1.95295518685874e-08,1.94420736300354e-08,1.93655601909519e-08,1.936995497125e-08,1.93492353848647e-08,1.93494105280073e-08,1.93500099679565e-08,1.93505899579695e-08,1.9351192154649e-08,1.93518230872227e-08,1.94566858766892e-07
59,0.05,0.0486676422866773,0.0417098529871706,0.0182320167294602,0.000624269534619956,1.64356451063254e-05,4.15844662115908e-07,5.27434425414742e-08,3.04275491513267e-08,2.27463366273613e-08,2.02924198839987e-08,1.9559845664937e-08,1.94503906750271e-08,1.9367805879154e-08,1.9431923965574e-08,1.93500587411115e-08,1.93490014502823e-08,1.93500056785946e-08,1.93505912503076e-08,1.93511919977253e-08,1.93518229056892e-08,1.94566858587901e-07
