Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22
32,0.05,0.0508532722663627,0.0655174523614074,0.0557797910795928,0.0395482866359134,0.0193886501263863,0.00614456149848,0.00171464446125541,0.000456358724754945,0.000119572266123393,3.13603708611417e-05,8.51046262443732e-06,2.63924226264289e-06,1.14132565499871e-06,7.61693261756072e-07,6.66085664284906e-07,6.42153040068449e-07,6.36196702607372e-07,6.34721727243086e-07,6.34361272238852e-07,6.34262195155364e-07,6.3426219515536e-07
33,0.05,0.0508215495977572,0.065954061484689,0.0569867938026185,0.0413427072950754,0.021331278072212,0.00692507668653876,0.00195058636449406,0.000521530534227017,0.000137058680981705,3.59961347029888e-05,9.7300059798801e-06,2.95793752992418e-06,1.22407552901609e-06,7.83044459327274e-07,6.71560751199881e-07,6.43548554114822e-07,6.36550337773308e-07,6.34810756871463e-07,6.34383830719305e-07,6.34267022105082e-07,6.34267022105077e-07
34,0.05,0.0507895474622019,0.0660863001335678,0.058046050605518,0.0430760856701525,0.0233522478791109,0.00780210432900001,0.00221885832567088,0.000595892745298363,0.000157034933157211,4.12978410927916e-05,1.11268523014479e-05,3.32368093110452e-06,1.31926338667474e-06,8.07669676376172e-07,6.778935213282e-07,6.45167601017679e-07,6.36961923923857e-07,6.34914719910579e-07,6.34410237907483e-07,6.34272693279659e-07,6.34272693279654e-07
35,0.05,0.0507574641382728,0.0659458470773421,0.0589760275890316,0.0447534868289728,0.0254189731060205,0.00879077299156591,0.00252478879518362,0.000680952544792077,0.000179895244623382,4.73673035338722e-05,1.27273933094991e-05,3.74335723793084e-06,1.42869466854117e-06,8.36043902904645e-07,6.85209098908218e-07,6.47043129863465e-07,6.374401228378e-07,6.35035889030071e-07,6.34441106018802e-07,6.342793283247e-07,6.34279328324695e-07
36,0.05,0.0507251049020992,0.0655137330112572,0.0597976230704812,0.0463962274167996,0.0275132089172417,0.00990889176394784,0.00287473484601994,0.000778510476722276,0.000206106914443911,5.4324044646439e-05,1.45623166025655e-05,4.22490254053758e-06,1.55443494720402e-06,8.68707251291486e-07,6.93649105371401e-07,6.49212317473249e-07,6.37994695661636e-07,6.35176818464782e-07,6.3447712350051e-07,6.34287074758653e-07,6.34287074758648e-07
37,0.05,0.0506921145527942,0.0647573508240471,0.0605068929830936,0.0480025697754151,0.0296209705471886,0.0111737294830722,0.00327581835693783,0.000890671441972447,0.000236221182579069,6.23086784053567e-05,1.66674709666309e-05,4.77751249344513e-06,1.69885940080801e-06,9.06276777921075e-07,7.03374506197853e-07,6.51717253291344e-07,6.38636657822942e-07,6.35340390661719e-07,6.34519047469353e-07,6.34296101044818e-07,6.34296101044813e-07
38,0.05,0.0506586597998511,0.0637403767081527,0.0610938940377255,0.0495184671057826,0.0316841660239789,0.0125799667618592,0.0037315712995413,0.00101913612116438,0.000270777361269737,7.14744117016806e-05,1.90845663237645e-05,5.41232002866509e-06,1.86490997115285e-06,9.49525853915236e-07,7.14588016198452e-07,6.54610967281349e-07,6.3937985419993e-07,6.35530205783852e-07,6.34567820977045e-07,6.34306612232666e-07,6.34306612232661e-07
39,0.05,0.0506254050480378,0.0625817023988246,0.0615935365185018,0.0509348949004346,0.0336689399215804,0.0141086390213982,0.00424191322395401,0.00116482735324429,0.000310167252633698,8.19502320695329e-05,2.18523638151998e-05,6.14044000814824e-06,2.05568386043804e-06,9.99301161172321e-07,7.27517992022716e-07,6.57954439041445e-07,6.40240442798712e-07,6.35750513038086e-07,6.34624567099687e-07,6.34318854111944e-07,6.34318854111939e-07
40,0.05,0.0505929150237741,0.0613781336772295,0.0620246493206665,0.0522645855019926,0.0355804419708687,0.0157516257511979,0.00480959400447159,0.00132921627686007,0.000354879134363556,9.38812185368692e-05,2.50123427953984e-05,6.97350335782478e-06,2.27439963369724e-06,1.05648409966044e-06,7.42403683086387e-07,6.61812113682328e-07,6.41235666127751e-07,6.36005894200222e-07,6.34690510975737e-07,6.34333097943873e-07,6.34333097943869e-07
41,0.05,0.0505614832117596,0.0601760845895053,0.0624192426987913,0.0535196049810849,0.0374227179081661,0.0174993318938112,0.00543893958603744,0.00151426876808546,0.000405533359735666,0.000107445556464498,2.86141602834409e-05,7.925163314671e-06,2.52477967328817e-06,1.1220829225314e-06,7.5951667116937e-07,6.6625677992981e-07,6.42384944335726e-07,6.36301504191258e-07,6.34767031493581e-07,6.34349649452348e-07,6.34349649452343e-07
42,0.05,0.0505304976449615,0.0588331809978913,0.0630636887808745,0.0547338921395199,0.039152570242742,0.0193017561374347,0.00612906737965122,0.00172127369358404,0.000462695339662383,0.000122825886637465,3.27115915703663e-05,9.01063255608499e-06,2.81103690656705e-06,1.19724906892045e-06,7.79168784022221e-07,6.71372293062181e-07,6.43710697124288e-07,6.36643301376758e-07,6.34855723155167e-07,6.34368862185507e-07,6.34368862185502e-07
43,0.05,0.0504967069432712,0.0569004531317927,0.0655339967706607,0.0560808117866049,0.0404343399374767,0.0208114947628894,0.00681308389498162,0.00193965928805356,0.000525044813134617,0.000139930602426732,3.73236809337678e-05,1.02421388931806e-05,3.13759672434074e-06,1.28335012262963e-06,8.01754190052074e-07,6.77268143677464e-07,6.45242674173651e-07,6.3703923926291e-07,6.34958710215949e-07,6.34391204459222e-07,6.34391204459218e-07
44,0.05,0.0504720645857959,0.0565141335891727,0.0676292208204133,0.0575997937064632,0.0419538319411749,0.0223845646243904,0.00753241966594063,0.00217086680092361,0.000591766818237377,0.000158462831079318,4.23835417521115e-05,1.16088312040152e-05,3.50363440777462e-06,1.38066917819072e-06,8.27458590662857e-07,6.84016376780459e-07,6.47004454177197e-07,6.37496410211707e-07,6.35078054480589e-07,6.34417156501301e-07,6.34417156501296e-07
45,0.05,0.0504501165019444,0.0562891522884055,0.0693081896534162,0.0590834724145226,0.0436133449557056,0.0241898492634352,0.00838891610770157,0.00244321907368186,0.00066935825886417,0.000179779769081349,4.81590408089346e-05,1.3161497853513e-05,3.91852824292274e-06,1.49092507419883e-06,8.56604237240228e-07,6.91681409338976e-07,6.49010304535013e-07,6.38018352615461e-07,6.35214733498773e-07,6.34446951735688e-07,6.34446951735683e-07
46,0.05,0.0504290627547075,0.0560560280737809,0.0706268429779218,0.0604574562788471,0.0452771971527524,0.0260782727143595,0.00935878642858564,0.00275424009497628,0.000758041748536059,0.000204112772843146,5.47447675989521e-05,1.49313408452105e-05,4.39158918051544e-06,1.61673898811688e-06,8.89902130820865e-07,7.00451454993262e-07,6.51309261588726e-07,6.38617698911697e-07,6.35372012610664e-07,6.34481292886472e-07,6.34481292886468e-07
47,0.05,0.0504088474604891,0.0558150304112119,0.0716588237446649,0.061722992471898,0.0469142475856183,0.0279979843961688,0.0104425759621065,0.0031065051235064,0.000858875437784778,0.000231791647528967,6.22362612532938e-05,1.69453172871282e-05,4.93032918522641e-06,1.76018803330693e-06,9.27923151112972e-07,7.10482571382301e-07,6.53943766140274e-07,6.39305919652761e-07,6.35553012330752e-07,6.34520880890799e-07,6.34520880890794e-07
48,0.05,0.0503894713111577,0.0555720811963329,0.0724648553224404,0.0628918412917604,0.0485144862406888,0.0299208443442604,0.0116430463862971,0.00350356903925816,0.000973218954478577,0.000263225174046622,7.07487251199295e-05,1.92352011253261e-05,5.54343516813379e-06,1.92363659965257e-06,9.71308925238568e-07,7.21948414433598e-07,6.56960684288013e-07,6.40095609613104e-07,6.35761145876332e-07,6.34566480945947e-07,6.34566480945942e-07
49,0.05,0.0503709271641715,0.0553315666946182,0.0730849487341065,0.0639722482161124,0.050072510207447,0.0318308963317335,0.0129614845287666,0.00394906332874626,0.00110253888049098,0.000298862514758012,8.04099786962623e-05,2.18364659079154e-05,6.2406439709273e-06,2.10974029187128e-06,1.02078043988507e-06,7.35044002039277e-07,6.60412597787651e-07,6.41000891327379e-07,6.36000241657831e-07,6.34618952202492e-07,6.34618952202487e-07
50,0.05,0.0503531969557924,0.0550959399300147,0.0735444151645126,0.0649685522431501,0.0515833804378224,0.0337190920314022,0.014397369447208,0.00444680833640018,0.00124844596778754,0.000339202692114426,9.13627420351705e-05,2.47888735357786e-05,7.03291084042836e-06,2.321498536637e-06,1.0771551690646e-06,7.49991264680691e-07,6.64359539924187e-07,6.42037931167028e-07,6.36274690935735e-07,6.3467928136643e-07,6.34679281366426e-07
51,0.05,0.0503362573298087,0.0548667358645823,0.0738602925546978,0.0658836079756086,0.0530431928142589,0.0355794351948167,0.0159482080423457,0.00500095262713769,0.00141272335866161,0.000384801099817426,0.000103766076788696,2.81367766226126e-05,7.93246752518795e-06,2.56226379731411e-06,1.14134783169796e-06,7.67038838173306e-07,6.68868863126299e-07,6.43224896324386e-07,6.36589437975624e-07,6.34748581342593e-07,6.34748581342588e-07
52,0.05,0.0503200817579992,0.0546447824535054,0.0740421342345724,0.0667186755695326,0.0544490379142421,0.0374088477952859,0.017609397551802,0.00561654302042785,0.00159746254923266,0.000436299233408451,0.000117801714385563,3.19305118051335e-05,8.95314684477464e-06,2.83582153517195e-06,1.21439093495965e-06,7.86467463041029e-07,6.74016666759999e-07,6.44582330803631e-07,6.36950079800921e-07,6.34828113267214e-07,6.3482811326721e-07
53,0.05,0.0503046418935742,0.0544304580480684,0.0740947526702366,0.0674737791648019,0.0557981108148498,0.039205000091206,0.0193725846456362,0.00630018109121895,0.001805245636479,0.000494470791146757,0.000133684883226167,3.62288957256964e-05,1.01109616906078e-05,3.14652724862889e-06,1.29746812224801e-06,8.08598348455181e-07,6.79889953708467e-07,6.46133722763609e-07,6.37363019223154e-07,6.34919320934495e-07,6.34919320934491e-07
54,0.05,0.0502899091062457,0.0542239327736853,0.0740208556321997,0.0681491456585677,0.0570881035448719,0.04096537038632,0.021223688017329,0.0070602253862795,0.00203920960537799,0.000560239627071455,0.000151668566304201,4.11001773794104e-05,1.14243099639547e-05,3.49934884863979e-06,1.39192251613436e-06,8.33794710988878e-07,6.86586888618207e-07,6.47905541623455e-07,6.37835468542563e-07,6.35023830802216e-07,6.35023830802211e-07
55,0.05,0.0502758548254575,0.0540252046664617,0.073821055878209,0.0687455847887791,0.0583173791968297,0.0426877949680803,0.0231409251912362,0.00790704644687274,0.00230319067136395,0.000634726643876248,0.000172055874845198,4.66251447300277e-05,1.29147491301378e-05,3.90006104552677e-06,1.49930601205955e-06,8.62474407300148e-07,6.94220065924098e-07,6.49928089382543e-07,6.3837567542804e-07,6.35143502100308e-07,6.35143502100303e-07
56,0.05,0.0502624508611231,0.053834157137058,0.0734958518314247,0.0692653952199374,0.059484591079952,0.0443698897168026,0.0250969673804992,0.00885177589609328,0.00260155660958446,0.000719237272542381,0.000195201448864064,5.28981688782329e-05,1.4607364449366e-05,4.35535419671883e-06,1.62140922754295e-06,8.95117909974085e-07,7.02918604004827e-07,6.52236047343565e-07,6.38993067296797e-07,6.35280458632453e-07,6.35280458632448e-07
57,0.05,0.0502496696667117,0.0536506102135987,0.0730447041502842,0.069713824114826,0.060589724323143,0.0460085479329037,0.0270630501329616,0.00990371835028446,0.00293872684418156,0.000815183134182596,0.000221499752559155,6.00257629374863e-05,1.65306903984731e-05,4.87286798796909e-06,1.76028000605938e-06,9.32274855854465e-07,7.12830158147289e-07,6.54869055655316e-07,6.39698414796994e-07,6.35437126284304e-07,6.35437126284299e-07
58,0.05,0.0502374844990644,0.0534743504777076,0.0724636966429305,0.0701001119538073,0.0616361735737954,0.0476020663468107,0.0290165600815667,0.0110683487127943,0.00331869230394672,0.000923982861371122,0.000251365808593559,6.81230166761981e-05,1.87160966717251e-05,5.46109834379534e-06,1.91821304708426e-06,9.74564163863083e-07,7.24121513329977e-07,6.57871977859738e-07,6.40503923786799e-07,6.35616256490146e-07,6.35616256490142e-07
59,0.05,0.0502258686249238,0.0533049777003025,0.0717326673689216,0.0704370410854299,0.0626363457294081,0.0491559241694236,0.0309479303422994,0.0123482763467913,0.00374511747600177,0.00104705778225623,0.000285229445988598,7.73115528231612e-05,2.11972334183726e-05,6.12926614796984e-06,2.09772179934619e-06,1.02266858362658e-06,7.36977660537213e-07,6.61294782573187e-07,6.41423234200237e-07,6.35820931194489e-07,6.35820931194484e-07
60,0.05,0.0502147940689828,0.0531418011002807,0.0708031069641444,0.0707308677318891,0.0636133290395806,0.0506908492281526,0.0328641856337714,0.0137470248097985,0.00422223396408637,0.00118600173356837,0.000323564674891594,8.7724050969881e-05,2.40105917656163e-05,6.88734558075304e-06,2.30152410138787e-06,1.07732706940225e-06,7.51599145075696e-07,6.65191747008756e-07,6.42471195069289e-07,6.36054512501214e-07,6.36054512501209e-07
61,0.05,0.050204232581318,0.0529840703444549,0.0696382608821481,0.0709565819103631,0.0645631890436341,0.0522159564653413,0.0347806298390303,0.0152734774178839,0.00475635717773783,0.00134293906591103,0.000366966934841792,9.95205364109509e-05,2.71989566972704e-05,7.7468089322095e-06,2.53270659559342e-06,1.13937200261985e-06,7.68210708097775e-07,6.69623508320143e-07,6.43664366023482e-07,6.36320746989728e-07,6.36320746989723e-07
62,0.05,0.0501941587751679,0.0528312804594099,0.0682107194946465,0.0713296840969349,0.0654365184635786,0.0536259119932833,0.0366284874585123,0.0169106374350724,0.00535090833445104,0.00151989067609086,0.000416104064453637,0.000112893698712219,3.08154964012563e-05,8.72208471137217e-06,2.79516037027963e-06,1.2098505183455e-06,7.87094010469647e-07,6.74665747285476e-07,6.45023330877727e-07,6.36624275406731e-07,6.36624275406727e-07
