164.667 8.23333 0.65081
165.333 8.26667 0.683856
166 8.3 0.714101
166.667 8.33333 0.741697
167.333 8.36667 0.766814
168 8.4 0.789629
168.667 8.43333 0.810318
169.333 8.46667 0.829056
170 8.5 0.846006
170.667 8.53333 0.861324
171.333 8.56667 0.875157
172 8.6 0.887641
172.667 8.63333 0.898899
173.333 8.66667 0.909048
174 8.7 0.918193
174.667 8.73333 0.92643
175.333 8.76667 0.933847
176 8.8 0.940523
176.667 8.83333 0.946531
177.333 8.86667 0.951937
178 8.9 0.9568
178.667 8.93333 0.961174
179.333 8.96667 0.965107
180 9 0.968644
180.667 9.03333 0.971824
181.333 9.06667 0.974682
182 9.1 0.977252
182.667 9.13333 0.979561
183.333 9.16667 0.981637
184 9.2 0.983502
184.667 9.23333 0.985178
185.333 9.26667 0.986684
186 9.3 0.988038
186.667 9.33333 0.989254
187.333 9.36667 0.990347
188 9.4 0.991328
188.667 9.43333 0.99221
189.333 9.46667 0.993003
190 9.5 0.993714
190.667 9.53333 0.994354
191.333 9.56667 0.994928
192 9.6 0.995444
192.667 9.63333 0.995908
193.333 9.66667 0.996324
194 9.7 0.996698
194.667 9.73333 0.997034
195.333 9.76667 0.997336
196 9.8 0.997607
196.667 9.83333 0.997851
197.333 9.86667 0.99807
198 9.9 0.998266
198.667 9.93333 0.998443
199.333 9.96667 0.998601
200 10 0.998743
200.667 10.0333 0.998871
201.333 10.0667 0.998986
202 10.1 0.999089
202.667 10.1333 0.999182
203.333 10.1667 0.999265
204 10.2 0.99934
204.667 10.2333 0.999407
205.333 10.2667 0.999468
