0 0 0
0.666667 0.0333333 1.74313e-09
1.33333 0.0666667 1.96383e-09
2 0.1 1.95735e-09
2.66667 0.133333 1.95638e-09
3.33333 0.166667 1.96837e-09
4 0.2 1.94888e-09
4.66667 0.233333 1.95101e-09
5.33333 0.266667 1.9509e-09
6 0.3 1.96418e-09
6.66667 0.333333 1.92184e-09
7.33333 0.366667 1.89098e-09
8 0.4 1.99084e-09
8.66667 0.433333 2.67882e-09
9.33333 0.466667 3.99136e-09
10 0.5 5.80432e-09
10.6667 0.533333 8.28423e-09
11.3333 0.566667 1.16468e-08
12 0.6 1.61699e-08
12.6667 0.633333 2.22104e-08
13.3333 0.666667 3.02241e-08
14 0.7 4.07918e-08
14.6667 0.733333 5.46503e-08
15.3333 0.766667 7.27323e-08
16 0.8 9.62145e-08
16.6667 0.833333 1.26578e-07
17.3333 0.866667 1.65681e-07
18 0.9 2.15855e-07
18.6667 0.933333 2.80011e-07
19.3333 0.966667 3.61787e-07
20 1 4.65712e-07
20.6667 1.03333 5.97425e-07
21.3333 1.06667 7.63928e-07
22 1.1 9.73909e-07
22.6667 1.13333 1.23813e-06
23.3333 1.16667 1.56992e-06
24 1.2 1.98575e-06
24.6667 1.23333 2.50598e-06
25.3333 1.26667 3.15572e-06
26 1.3 3.96595e-06
26.6667 1.33333 4.97484e-06
27.3333 1.36667 6.22938e-06
28 1.4 7.78739e-06
28.6667 1.43333 9.71998e-06
29.3333 1.46667 1.21145e-05
30 1.5 1.50784e-05
30.6667 1.53333 1.87435e-05
31.3333 1.56667 2.32714e-05
32 1.6 2.88608e-05
32.6667 1.63333 3.57548e-05
33.3333 1.66667 4.42519e-05
34 1.7 5.47173e-05
34.6667 1.73333 6.75987e-05
35.3333 1.76667 8.34444e-05
36 1.8 0.000102925
36.6667 1.83333 0.000126863
37.3333 1.86667 0.000156262
38 1.9 0.000192352
38.6667 1.93333 0.000236636
39.3333 1.96667 0.00029095
40 2 0.000357541
40.6667 2.03333 0.000439153
41.3333 2.06667 0.000539138
42 2.1 0.00066159
42.6667 2.13333 0.000811507
43.3333 2.16667 0.000994989
44 2.2 0.00121948
44.6667 2.23333 0.00149404
45.3333 2.26667 0.00182974
46 2.3 0.00224004
46.6667 2.33333 0.00274134
47.3333 2.36667 0.00335359
48 2.4 0.00410102
48.6667 2.43333 0.00501304
49.3333 2.46667 0.00612529
50 2.5 0.0074809
50.6667 2.53333 0.00913196
51.3333 2.56667 0.0111412
52 2.6 0.0135839
52.6667 2.63333 0.0165504
53.3333 2.66667 0.0201479
54 2.7 0.0245038
54.6667 2.73333 0.0297679
55.3333 2.76667 0.036115
56 2.8 0.0437473
56.6667 2.83333 0.0528957
57.3333 2.86667 0.0638199
58 2.9 0.0768064
58.6667 2.93333 0.0921644
59.3333 2.96667 0.110217
60 3 0.131289
60.6667 3.03333 0.15569
61.3333 3.06667 0.183694
62 3.1 0.215512
62.6667 3.13333 0.251271
63.3333 3.16667 0.290987
64 3.2 0.334551
64.6667 3.23333 0.381722
65.3333 3.26667 0.432129
66 3.3 0.485289
66.6667 3.33333 0.540636
67.3333 3.36667 0.597553
68 3.4 0.655406
68.6667 3.43333 0.713577
69.3333 3.46667 0.771489
70 3.5 0.828628
70.6667 3.53333 0.884548
71.3333 3.56667 0.938882
72 3.6 0.991338
72.6667 3.63333 1.0417
73.3333 3.66667 1.0898
74 3.7 1.13555
74.6667 3.73333 1.1789
75.3333 3.76667 1.21983
76 3.8 1.25837
76.6667 3.83333 1.29455
77.3333 3.86667 1.32845
78 3.9 1.36015
78.6667 3.93333 1.38973
79.3333 3.96667 1.41729
80 4 1.44294
80.6667 4.03333 1.46677
81.3333 4.06667 1.4889
82 4.1 1.50942
82.6667 4.13333 1.52843
83.3333 4.16667 1.54603
84 4.2 1.56231
84.6667 4.23333 1.57736
85.3333 4.26667 1.59127
86 4.3 1.60412
86.6667 4.33333 1.61597
87.3333 4.36667 1.62691
88 4.4 1.63701
88.6667 4.43333 1.64631
89.3333 4.46667 1.65488
90 4.5 1.66278
90.6667 4.53333 1.67006
91.3333 4.56667 1.67676
92 4.6 1.68293
92.6667 4.63333 1.68862
93.3333 4.66667 1.69384
94 4.7 1.69865
94.6667 4.73333 1.70308
95.3333 4.76667 1.70715
96 4.8 1.71089
96.6667 4.83333 1.71434
97.3333 4.86667 1.71751
98 4.9 1.72042
98.6667 4.93333 1.72309
99.3333 4.96667 1.72555
100 5 1.72781
100.667 5.03333 1.72989
101.333 5.06667 1.7318
102 5.1 1.73356
102.667 5.13333 1.73517
103.333 5.16667 1.73665
104 5.2 1.73801
104.667 5.23333 1.73926
105.333 5.26667 1.74041
106 5.3 1.74146
106.667 5.33333 1.74243
107.333 5.36667 1.74332
108 5.4 1.74414
108.667 5.43333 1.74489
109.333 5.46667 1.74558
110 5.5 1.74621
110.667 5.53333 1.74679
111.333 5.56667 1.74732
112 5.6 1.74781
112.667 5.63333 1.74826
113.333 5.66667 1.74867
114 5.7 1.74905
114.667 5.73333 1.7494
115.333 5.76667 1.74972
116 5.8 1.75001
116.667 5.83333 1.75027
117.333 5.86667 1.75052
118 5.9 1.75075
118.667 5.93333 1.75095
119.333 5.96667 1.75114
120 6 1.75132
120.667 6.03333 1.75148
121.333 6.06667 1.75163
122 6.1 1.75176
122.667 6.13333 1.75188
123.333 6.16667 1.75199
124 6.2 1.7521
124.667 6.23333 1.75219
125.333 6.26667 1.75228
126 6.3 1.75236
126.667 6.33333 1.75243
127.333 6.36667 1.7525
128 6.4 1.75256
128.667 6.43333 1.75262
129.333 6.46667 1.75267
130 6.5 1.75272
130.667 6.53333 1.75276
131.333 6.56667 1.7528
132 6.6 1.75284
132.667 6.63333 1.75287
133.333 6.66667 1.7529
134 6.7 1.75292
134.667 6.73333 1.75295
135.333 6.76667 1.75297
136 6.8 1.75299
136.667 6.83333 1.753
137.333 6.86667 1.75301
138 6.9 1.75302
138.667 6.93333 1.75302
139.333 6.96667 1.75302
140 7 1.75302
140.667 7.03333 1.753
141.333 7.06667 1.75298
142 7.1 1.75294
142.667 7.13333 1.75288
143.333 7.16667 1.75281
144 7.2 1.7527
144.667 7.23333 1.75255
145.333 7.26667 1.75235
146 7.3 1.75208
146.667 7.33333 1.75172
147.333 7.36667 1.75123
148 7.4 1.75057
148.667 7.43333 1.74969
149.333 7.46667 1.74852
150 7.5 1.74696
150.667 7.53333 1.74488
151.333 7.56667 1.7421
152 7.6 1.7384
152.667 7.63333 1.73352
153.333 7.66667 1.72713
154 7.7 1.71886
154.667 7.73333 1.70824
155.333 7.76667 1.69475
156 7.8 1.67779
156.667 7.83333 1.6568
157.333 7.86667 1.63144
158 7.9 1.60179
158.667 7.93333 1.56846
159.333 7.96667 1.53248
160 8 1.49507
160.667 8.03333 1.45743
161.333 8.06667 1.42049
162 8.1 1.38495
162.667 8.13333 1.35127
163.333 8.16667 1.31969
164 8.2 1.29035
164.667 8.23333 1.26325
165.333 8.26667 1.23835
166 8.3 1.21555
166.667 8.33333 1.19475
167.333 8.36667 1.17582
168 8.4 1.15863
168.667 8.43333 1.14303
169.333 8.46667 1.12891
170 8.5 1.11613
170.667 8.53333 1.10458
171.333 8.56667 1.09415
172 8.6 1.08474
172.667 8.63333 1.07625
173.333 8.66667 1.0686
174 8.7 1.0617
174.667 8.73333 1.05549
175.333 8.76667 1.0499
176 8.8 1.04487
176.667 8.83333 1.04033
177.333 8.86667 1.03626
178 8.9 1.03259
178.667 8.93333 1.02929
179.333 8.96667 1.02632
180 9 1.02366
180.667 9.03333 1.02126
181.333 9.06667 1.0191
182 9.1 1.01716
182.667 9.13333 1.01542
183.333 9.16667 1.01386
184 9.2 1.01245
184.667 9.23333 1.01118
185.333 9.26667 1.01005
186 9.3 1.00903
186.667 9.33333 1.00811
187.333 9.36667 1.00729
188 9.4 1.00654
188.667 9.43333 1.00588
189.333 9.46667 1.00528
190 9.5 1.00474
190.667 9.53333 1.00426
191.333 9.56667 1.00383
192 9.6 1.00344
192.667 9.63333 1.00309
193.333 9.66667 1.00277
194 9.7 1.00249
194.667 9.73333 1.00224
195.333 9.76667 1.00201
196 9.8 1.00181
196.667 9.83333 1.00162
197.333 9.86667 1.00146
198 9.9 1.00131
198.667 9.93333 1.00118
199.333 9.96667 1.00106
200 10 1.00095
200.667 10.0333 1.00085
201.333 10.0667 1.00077
202 10.1 1.00069
202.667 10.1333 1.00062
203.333 10.1667 1.00055
204 10.2 1.0005
204.667 10.2333 1.00045
205.333 10.2667 1.0004
