Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
588,0,2.45026221534772e-13,2.12108108854636e-12,7.17170767217112e-12,1.32870381364114e-11,1.59591229120792e-11,3.98547861379939e-12,0,1.0064979960589e-09,0,7.03432534443493e-10,0,6.25319351854614e-10,0,6.20851037247405e-10,0,1.39242162244813e-09,2.48148523951386e-09,2.50586953409737e-08,2.59897547927324e-09,1.43678191566465e-09,4.02819066991356e-09,0,4.59850016953922e-08,0,1.4616707844084e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99370016740197e-06
589,0,2.26707541628457e-13,2.02771133217539e-12,6.30162588777239e-12,1.21883614312424e-11,1.60988999908795e-11,0,0,1.52554313626041e-09,0,1.13776876808913e-09,0,9.30795884812596e-10,0,9.02375729694427e-10,0,1.90425253343562e-09,3.225808720142e-08,1.36021314212087e-08,1.01870251123515e-08,0,3.27222228202473e-08,0,6.2508537457262e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03250329011695e-06
590,0,2.60458321577062e-13,2.04047889695858e-12,6.4082072981364e-12,1.21741505765272e-11,1.63073998749041e-11,1.08769659945551e-11,0,5.31898414202203e-10,0,4.06735090052734e-10,0,2.87212253979874e-10,0,2.4158253175699e-10,0,0,0,8.99892382832945e-10,0,0,1.06928926824068e-08,0,2.71576101606996e-08,0,0,2.37085573395746e-10,5.37287014878984e-09,1.02654077460684e-08,1.32705731958893e-08,1.31083902621398e-08,1.0243005110766e-08,6.89965695688244e-09,4.74899264357731e-09,3.84372655926057e-09,3.43902695210119e-09,2.95768709523969e-09,2.29060370671164e-09,1.44855438755087e-09,7.41041117358066e-10,0,2.03659881525819e-06
591,0,2.48578935213573e-13,2.02016181560793e-12,6.37934149949615e-12,1.21492815807756e-11,1.63378199857789e-11,1.22747367825582e-11,0,4.20947832147078e-10,0,3.34407390667479e-10,0,2.87559087652767e-10,0,2.64146149397959e-10,0,0,2.18415585617748e-09,0,1.19671195175641e-09,4.29798763246225e-09,0,3.19185520236687e-08,0,1.5947694720353e-08,0,9.42058542285906e-10,2.2844119929033e-09,2.27307639377727e-09,1.14438025722308e-09,0,0,0,0,0,0,0,0,0,0,1.00732577834606e-09,2.03754576522108e-06
592,0,2.40474307133809e-13,2.00839345154691e-12,6.35158592388052e-12,1.21106458195186e-11,1.62990732022195e-11,1.26322285964875e-11,0,3.97359811721287e-10,0,2.80924505879909e-10,0,2.26898166921785e-10,0,2.16155870980117e-10,0,0,2.46680786908371e-10,0,2.12562645263148e-09,0,1.7370764826552e-09,0,0,1.49215229061639e-09,3.79724918175839e-10,1.94321636559636e-09,1.77737513595844e-09,1.59792168386019e-09,1.35094979647477e-09,1.10487929916303e-09,9.63272350773536e-10,9.95349469512519e-10,1.17395670962139e-09,1.39525069275948e-09,1.56276869223149e-09,1.649977154905e-09,1.58342616796148e-09,1.46975798198667e-09,1.16633436242353e-09,6.35924313208136e-10,2.03705758250461e-06
593,0,2.57349697108111e-13,1.91169302610206e-12,6.13287198802936e-12,1.19151355448821e-11,1.61730628889245e-11,1.23804300145025e-11,0,3.76636721810542e-10,0,2.77067591092361e-10,0,2.19739115792095e-10,0,2.01957339740488e-10,0,0,0,3.88953214081056e-09,0,8.38141400727466e-09,0,2.18755805692084e-08,0,1.85897324200823e-08,0,1.69650239412178e-08,5.33426547377758e-09,1.56420376651312e-09,0,0,0,0,0,0,0,0,0,0,0,0,2.03562684952807e-06
594,0,1.74193992563687e-13,1.95909954925355e-12,6.18216589032272e-12,1.19521059716021e-11,1.61837210299609e-11,1.26609833728253e-11,0,3.58019391910602e-10,0,2.57525889502119e-10,0,1.99353866747742e-10,0,1.80318981968242e-10,0,0,0,4.56546167537653e-09,0,9.05128783035281e-09,0,1.87698196985053e-08,0,1.61302682322173e-08,0,1.33183049033647e-08,9.04005859059254e-09,3.65670882462865e-09,1.24239263321613e-09,6.92834678517329e-11,0,0,0,0,0,0,0,0,0,0,2.03399163989371e-06
595,0,0,2.09465778056028e-12,6.38700203836606e-12,1.21659349261449e-11,1.63382640749887e-11,1.28584920489061e-11,0,3.52401552383697e-10,0,2.58403076713876e-10,0,2.03863703696072e-10,0,1.86935356083495e-10,0,0,5.51888978961301e-10,0,4.25433666073616e-09,0,6.08413386338214e-09,0,2.198231086048e-08,0,7.81458697751702e-09,0,1.3571902934828e-08,5.75707781447221e-09,2.41630293551509e-09,9.48100598030521e-10,3.86000120755625e-10,1.26188726135013e-10,6.61789512079736e-11,0,0,0,0,0,0,0,2.03468843706922e-06
596,0,0,2.18836060383865e-12,6.54465370786284e-12,1.23394627848938e-11,1.64565028271113e-11,1.2501777391094e-11,0,3.73698960665081e-10,0,2.84136936201662e-10,0,2.3279189687031e-10,0,2.20282458940346e-10,0,2.37998398766592e-10,1.62563816852312e-08,0,4.03611404298232e-08,0,3.37210925849263e-08,0,7.93436040202877e-08,0,3.91958168144413e-08,0,2.02813001948243e-08,8.24921098097064e-09,3.38365391261419e-09,1.58582658116302e-09,1.09078490684311e-09,8.49705084071672e-10,8.60659099544137e-10,8.38889180343472e-10,7.86360976334777e-10,7.57964802033939e-10,7.14079462227346e-10,6.53545662032684e-10,5.82556780592824e-10,4.70725458612264e-10,2.03570266110731e-06
597,0,0,2.09365857983812e-12,6.43007869172152e-12,1.22244436795427e-11,1.63190572166627e-11,1.09133813097628e-11,0,4.62591964733861e-10,0,3.58299501179715e-10,0,2.97311397723377e-10,0,2.85851564640893e-10,0,8.44648573306017e-10,5.44927449830368e-08,0,1.22011213909978e-07,0,6.26228373601379e-08,0,1.38769119750748e-07,0,6.32252619148232e-08,0,3.1783003007213e-08,1.12602619450897e-08,2.92912027965997e-09,7.03774816201985e-11,0,0,0,0,0,0,0,0,0,0,2.03507140938974e-06
598,0,1.09245945623115e-13,1.98097094283867e-12,6.28008756109466e-12,1.20577992035464e-11,1.6174617201159e-11,9.91495774371742e-12,0,5.42477507359251e-10,0,4.1918102322569e-10,0,3.47366468922417e-10,0,3.34787864098018e-10,0,1.18671794613334e-09,7.49961373003316e-08,0,1.64040556804856e-07,0,7.58963510927302e-08,0,1.67254390892602e-07,0,7.78702985426705e-08,0,3.76575839400317e-08,5.30787991337434e-09,0,0,0,0,0,0,0,0,0,0,0,0,2.03473092552642e-06
599,0,1.5931700403371e-13,1.93578486573642e-12,6.20259399397582e-12,1.1934786492418e-11,1.61456403802163e-11,1.08820730204684e-11,0,5.61867219417422e-10,0,4.20510626319981e-10,0,3.41283112881285e-10,0,3.23596593965192e-10,0,7.61868235166219e-10,4.46252083063925e-08,0,9.56295052034761e-08,0,5.33378932132678e-08,0,1.26485171891844e-07,0,7.38966251523365e-08,0,2.93810137330652e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03549562938221e-06
600,0,1.69642078162724e-13,1.91013871386758e-12,6.13875617005988e-12,1.18097753798452e-11,1.61254343211681e-11,1.20572440920341e-11,0,5.94154503374966e-10,0,4.34602798193851e-10,0,3.4734859433172e-10,0,3.25522830912917e-10,0,1.86063386919955e-10,4.57023863198458e-09,1.02879970098613e-08,1.26128060218278e-08,2.90656865242767e-08,2.53305482145194e-08,3.87682457247962e-08,6.84480042645319e-08,0,6.23704814461945e-08,0,2.55213090660789e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03869023640557e-06
601,0,1.25011112572793e-13,1.90225613039274e-12,6.08757488862466e-12,1.1688761070161e-11,1.60728097498009e-11,1.24098509246551e-11,0,6.85634438113425e-10,0,5.09503883527884e-10,0,4.12034073526968e-10,0,3.91068510907644e-10,0,0,0,1.55494750408991e-08,0,1.46027788749947e-08,1.16451547294005e-08,1.68694611613063e-08,2.49304799027072e-08,0,4.94706456910521e-08,0,4.02446407310464e-08,0,0,9.81261516486143e-10,3.206524712418e-09,3.91921206599477e-09,3.97627586412597e-09,3.83916598512002e-09,3.598519815462e-09,3.35945515850256e-09,3.1392625166049e-09,2.89638724115804e-09,2.68960875793312e-09,2.38892294834869e-09,2.04610072418454e-06
602,0,1.12687636999453e-13,1.89182003396127e-12,6.08735284401973e-12,1.17119647313757e-11,1.60809143778806e-11,1.29589672326347e-11,0,6.40026476261824e-10,0,4.46297776512949e-10,0,3.3071001492857e-10,0,2.77065148601707e-10,0,0,0,0,0,0,2.92914770216868e-09,0,0,0,1.59358727325198e-08,0,2.49899988480351e-08,0,1.00090491450544e-09,3.00775138128984e-09,4.13776657381959e-09,4.93359719744291e-09,5.50558265643986e-09,5.96461480206756e-09,6.27030916078297e-09,6.53197573807773e-09,6.69560473731678e-09,6.84846568344e-09,6.90914392365016e-09,6.93412594010567e-09,2.05281257315004e-06
603,0,1.3855583347322e-13,1.74615877313045e-12,6.02573546615304e-12,1.14055431765792e-11,1.42621470189397e-11,2.04142258652951e-11,0,2.5348134702341e-10,0,2.02419192518732e-10,0,2.02819316896807e-10,0,2.60858445955137e-10,0,3.55221074777035e-10,3.66812336061173e-09,0,8.4850571013817e-09,0,2.8055464396104e-08,1.1288530554765e-08,3.11277810194355e-08,0,2.1630291335839e-08,0,4.06323152901678e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03898238948508e-06
604,0,1.47881706880071e-13,1.84685600146395e-12,6.04849503815785e-12,1.16388010340529e-11,1.58772994751644e-11,1.58653090664984e-11,0,3.57820217899985e-10,0,2.6330804203667e-10,0,1.81748283090144e-10,0,9.63603641324084e-11,0,0,4.69223082610881e-09,1.80558790141561e-09,0,1.13092811782067e-08,0,3.77578985855109e-08,0,8.20211302210438e-08,0,7.93081915695382e-08,0,1.45563362474732e-08,0,2.12524253750956e-09,2.68427613470124e-09,2.02379435432221e-09,9.12864672741875e-10,0,0,0,0,0,0,0,2.03626938954926e-06
605,0,1.49658063719471e-13,1.87205806412294e-12,6.0901284015813e-12,1.18278720151466e-11,1.64076530140278e-11,1.69241287650834e-11,0,6.33244567893598e-11,0,1.50308654411901e-11,1.91617832712154e-11,4.86721773995669e-12,1.10136344488865e-11,1.78602688194474e-11,0,2.83066903250528e-11,0,2.29757746161852e-09,0,3.3995106729634e-09,0,1.41396274688788e-08,1.40316401830987e-08,3.19285082817089e-08,6.53510903170229e-08,2.97516703495759e-08,1.11974163274908e-08,0,1.85291038068414e-09,7.69639796338595e-10,7.25736470919003e-10,1.04156794300536e-09,1.51022572225656e-09,2.13141360116964e-09,2.74779177189544e-09,3.34652527911317e-09,3.78986209081944e-09,4.24959312184114e-09,4.38433112037728e-09,4.35934222053902e-09,2.04969321071502e-06
606,0,1.39666056497845e-13,1.85296222809939e-12,6.0507154842071e-12,1.17901244323093e-11,1.64477320652168e-11,1.75738312790941e-11,8.7190255015912e-12,0,3.24176241406349e-11,0,1.76505476900957e-11,1.25801591366326e-11,0,3.39310801678039e-11,0,2.42000863792668e-11,0,1.67625913150005e-11,3.02525005047016e-10,0,2.09855322008679e-09,0,1.43688710929624e-08,0,3.60952366884604e-08,2.44778683988756e-08,1.89309324882814e-08,3.68707497866438e-09,8.91401907843203e-09,4.35200631088151e-09,4.18164269877508e-09,3.94117505297942e-09,3.81885267852766e-09,3.96580723815987e-09,4.27231172661635e-09,4.69327432472966e-09,5.16592491006662e-09,5.70420144452299e-09,6.15873352316498e-09,6.71160560461459e-09,2.05202758229994e-06
607,0,1.25233157177718e-13,1.81521464526213e-12,5.98554539266161e-12,1.16778808845197e-11,1.62370117351429e-11,1.75650605171995e-11,0,7.65824070825261e-11,0,6.94055923844417e-11,0,6.28003204994343e-11,0,5.60397284132819e-11,0,1.38030697982572e-11,1.19851195634624e-09,0,1.03337172152607e-09,0,2.91941237851034e-09,0,1.57518387222666e-09,0,0,6.90077184284377e-09,5.05643360515506e-09,0,6.79702161221485e-09,0,2.53429344176936e-09,3.5790883590181e-09,4.03009647875763e-09,4.23067136878785e-09,4.28140645158948e-09,4.22644963471441e-09,4.22190582494153e-09,4.19087975433996e-09,4.27554114335038e-09,4.46990622293697e-09,2.04982157714362e-06
608,0,1.25122134875255e-13,1.81588077907691e-12,5.98443516963698e-12,1.16743281708409e-11,1.61762825356959e-11,1.74059655577707e-11,0,9.69379021498185e-11,0,7.41536831938561e-11,0,5.9438010069357e-11,0,4.80622208698378e-11,0,1.07577280417104e-11,8.99712082613746e-10,0,6.93021195985466e-11,0,0,1.29924182523666e-09,0,1.90653004494834e-09,0,3.18192272530382e-09,7.76222641718505e-10,0,3.88525778216575e-09,0,0,1.40009559501664e-10,6.94482360508175e-10,1.00404218272843e-09,1.18617737854265e-09,1.26518839849155e-09,1.34393796091814e-09,1.39363953710614e-09,1.48177192738075e-09,1.6492690546599e-09,2.04704457296145e-06
609,0,1.2578826869003e-13,1.81832326973108e-12,5.98754379410593e-12,1.16782139514271e-11,1.61306523693838e-11,1.74783520989763e-11,2.71704880816515e-12,9.15256759270733e-11,0,6.09320371935951e-11,0,4.56157334127738e-11,0,3.48169271191523e-11,0,0,3.99330568612299e-11,9.128747757714e-10,0,2.37414221615495e-09,0,7.07720304582438e-09,0,8.3637515801982e-09,4.13784229102987e-10,4.09631339959304e-09,0,0,1.07031750129494e-09,0,0,0,0,0,0,0,0,0,0,0,2.04434803152687e-06
610,0,1.18349774425042e-13,1.80444548192327e-12,5.96078741921247e-12,1.16536780225829e-11,1.61407553989079e-11,1.81413772892824e-11,2.45904407947251e-11,4.47276660153761e-11,0,3.04384295546356e-11,0,2.50555132197405e-11,0,1.72982739243821e-11,0,0,0,1.08860520597887e-09,0,2.14558515398977e-09,0,4.53632054142616e-09,0,4.16900414190735e-09,6.71275146579831e-10,2.51734033618334e-09,3.47864737015868e-10,0,6.42031650066599e-10,0,0,0,0,0,0,0,0,0,0,0,2.04423426575229e-06
611,0,1.14908083048704e-13,1.79800618838044e-12,5.9473537206145e-12,1.16403553462874e-11,1.61263224995878e-11,1.85872428559719e-11,3.93428623013392e-11,2.01663130638963e-11,3.94684285254243e-13,1.60390589698522e-11,0,1.63178359713356e-11,0,1.09334763465085e-11,0,0,0,4.64542626588127e-10,0,6.55395737680919e-10,0,6.35889119138255e-10,1.89366855529727e-10,1.86210380448415e-10,2.04517180968367e-10,1.10035269784703e-09,0,3.01506597466528e-09,0,2.22492069212876e-09,2.10016226631637e-10,2.44001485683043e-10,1.52603818470709e-10,2.68192135166601e-11,0,0,0,0,0,0,2.04494219846474e-06
612,0,1.13575815419154e-13,1.7954526754238e-12,5.94124749397906e-12,1.1632583785115e-11,1.61001212362066e-11,1.88079551932674e-11,4.62280214108546e-11,1.19068088721974e-11,3.75977027289309e-12,1.44102507704247e-11,0,1.77695635983355e-11,0,1.48031586988395e-11,0,4.00257604837861e-12,0,0,6.56606768956181e-10,0,2.4006406862398e-09,0,2.52917586873735e-09,0,0,0,0,5.89173498877216e-09,0,5.1283367552557e-09,8.65114202497352e-10,1.06563824431305e-09,1.17463672122398e-09,1.11580267248002e-09,1.04260966526937e-09,9.78242487015279e-10,8.98598750964652e-10,8.04196931269985e-10,7.29743820926387e-10,6.19469697760167e-10,2.04633488332107e-06
613,0,1.10245146345278e-13,1.7892354264859e-12,5.93003424143035e-12,1.16149312390235e-11,1.6087242649121e-11,1.84631199218188e-11,3.27942117905877e-11,1.91886506684114e-11,0,2.58170151923309e-11,0,3.11481951342785e-11,0,3.19571036300204e-11,0,5.2677751050112e-11,8.28207391556646e-10,0,6.3983740528073e-10,0,2.6621829185558e-09,0,2.99910463130715e-09,0,0,0,0,9.64853164031609e-09,0,8.64628890706598e-09,2.8141236008139e-09,3.17750459277732e-09,3.46777651039076e-09,3.03910363541604e-09,2.71357569747721e-09,2.4620870897607e-09,2.20119589222634e-09,1.94776716977429e-09,1.79080217321825e-09,1.58635971025944e-09,2.04744390841505e-06
614,0,1.11466391672366e-13,1.79223302865239e-12,5.93636251267071e-12,1.16083809231782e-11,1.60393920367596e-11,1.72153402644426e-11,0,7.96589461060648e-11,0,7.21401827163959e-11,0,6.90494328381419e-11,0,7.18642922947765e-11,0,1.45258027828277e-10,2.86351631295645e-09,0,0,0,2.68445266016215e-10,0,0,0,0,0,4.18433176996302e-10,9.16460518585183e-09,0,9.2346793545417e-09,2.62221488966929e-09,3.62559704480958e-09,4.54177184749938e-09,3.78460207617337e-09,3.32539706882073e-09,3.01893832155287e-09,2.67315691804271e-09,2.37567776562031e-09,2.2150711265212e-09,2.01965133506121e-09,2.04804667303105e-06
615,0,1.19682042054592e-13,1.80888637402177e-12,5.96844795808238e-12,1.16189280419121e-11,1.59385837861237e-11,1.47621914692309e-11,0,2.13682960215067e-10,0,1.65459868028961e-10,0,1.38973943464293e-10,0,1.40764622180711e-10,0,2.93506108306474e-10,6.39215291808881e-09,0,0,2.71302658116923e-09,0,9.8878562004856e-09,0,9.94485982452886e-09,0,0,0,2.21712115333617e-09,0,5.24334253793057e-09,0,1.29134380966178e-09,3.44240469463131e-09,2.47219811289057e-09,2.08969508364021e-09,1.9497513603639e-09,1.68568559111293e-09,1.53425849802602e-09,1.49280465766566e-09,1.46232081998932e-09,2.04768726053128e-06
616,0,1.23900889548167e-13,1.81654691289168e-12,5.98321392430989e-12,1.16189280419121e-11,1.58555391038817e-11,1.27117205650507e-11,0,3.29309912672215e-10,0,2.43029596447286e-10,0,1.94999350000558e-10,0,1.94131932751418e-10,0,4.04133282394525e-10,9.09614483735055e-09,2.73773115289089e-10,0,5.51113821245508e-09,0,1.90295811330898e-08,0,1.87142565888365e-08,0,0,1.02950554747849e-08,0,1.51096832823328e-08,4.57539917064764e-09,0,0,1.49200729548937e-09,4.70417371722931e-10,2.17449613870713e-10,2.62145971596794e-10,1.15897624830552e-10,1.29984911723113e-10,2.16425433130496e-10,3.60666607690519e-10,2.04676330739506e-06
617,0,1.13908882326541e-13,1.79400938549179e-12,5.93958215944212e-12,1.15817355705872e-11,1.58582036391408e-11,1.26096910690876e-11,0,3.3823288614343e-10,0,2.44530728998882e-10,0,1.92936666643106e-10,0,1.89086857282916e-10,0,3.8725866957634e-10,8.74407579676273e-09,4.77275552412948e-10,0,5.57928769850946e-09,0,1.79109301834401e-08,0,1.27913356573472e-08,9.43197642211402e-09,0,4.55881258298874e-08,0,5.76964487297715e-08,1.48240424380219e-08,0,0,0,0,0,0,0,0,0,0,2.04564475880797e-06
618,0,9.49240686054509e-14,1.7519319328585e-12,5.85764770022479e-12,1.15213394380476e-11,1.5907941630644e-11,1.37028166591335e-11,0,2.87318280278726e-10,0,1.99699035086098e-10,0,1.52891921345599e-10,0,1.43847600497793e-10,0,2.79432255112511e-10,6.31549679219745e-09,6.11534489713961e-10,0,4.22821566647968e-09,0,1.1292962454057e-08,0,0,2.68012845250354e-08,0,1.01216996339915e-07,0,1.23954784325697e-07,3.20849925516953e-08,0,0,0,0,0,0,0,0,0,0,2.04367430090002e-06
619,0,6.48370246381091e-14,1.68576264059084e-12,5.72863978476335e-12,1.14328546629849e-11,1.601596633094e-11,1.63214997073169e-11,0,1.59758095641394e-10,0,9.5849217451871e-11,0,6.46840359053158e-11,0,4.78520556512763e-11,0,5.76478864644514e-11,1.27740584776603e-09,6.41761532804708e-10,0,1.06049213854931e-09,4.40170011550833e-10,0,1.23653604022778e-08,0,5.24030238091555e-08,0,1.81021736156417e-07,0,2.18263227602655e-07,5.78699490549894e-08,0,0,0,0,0,0,0,0,0,0,2.04067851883316e-06
620,0,6.0063065632221e-14,1.68276503842435e-12,5.69977398612309e-12,1.13324905015588e-11,1.60210733568533e-11,1.81687997979907e-11,2.79025691440893e-11,2.51639820092464e-11,8.46211989369294e-13,7.23199278240827e-12,8.81117401263509e-12,2.16160422894518e-13,1.04007913392934e-11,0,9.33808586012219e-12,0,0,3.55531160067812e-11,5.20279264115686e-10,0,2.99524005598073e-09,0,1.14054602429192e-08,0,3.26616573786964e-08,0,1.00155347571018e-07,0,1.18154862560615e-07,4.56457893704965e-08,1.52212633608428e-08,1.23481889158228e-08,1.06965342139276e-08,9.66202862162646e-09,8.59023985277929e-09,7.57629992076403e-09,6.61771171195369e-09,5.49356460322059e-09,4.72307193355448e-09,3.6203003928037e-09,2.050254015451e-06
621,0,7.14983627858601e-14,1.70885527950304e-12,5.74706948697212e-12,1.12946318964191e-11,1.59608992689186e-11,1.81208381633269e-11,7.36299909931404e-12,0,2.9274804802526e-11,0,1.65990554634732e-11,1.80555570494789e-12,8.76354544487867e-12,4.86921614140101e-12,9.726663918741e-13,1.51807455495145e-11,2.38794650719854e-10,0,0,0,3.21097037847551e-10,0,2.18466045254218e-09,0,1.4629195632665e-08,7.60228191509782e-09,5.26483789897725e-08,5.38514867143292e-08,7.33331373403701e-09,0,5.893621257691e-09,1.03522279637502e-09,5.6639047896212e-09,3.23427273851706e-09,6.94503121678736e-09,6.49146969511349e-09,6.54214504791639e-09,6.84140044615589e-09,6.92355839326808e-09,7.01622870913354e-09,2.05367542360779e-06
622,0,6.09512440519211e-14,1.66755498298699e-12,5.70810065880778e-12,1.13159481784919e-11,1.59799951049422e-11,1.78290715524554e-11,6.67932376074987e-12,2.23993046333248e-11,0,2.03971284307158e-11,0,1.67568181552724e-11,0,1.18810516980261e-11,0,6.53199716538211e-12,1.36526900895717e-10,1.29411037441685e-10,1.35680244817138e-10,0,8.29409207980802e-10,0,7.35683192143455e-09,0,4.2929749866083e-08,0,1.71408569893394e-07,8.3110387794072e-08,1.22464408613965e-07,0,0,0,0,0,0,0,0,0,0,0,2.03687038180522e-06
623,0,5.81756864903582e-14,1.65722990885797e-12,5.67734748102566e-12,1.12633236071247e-11,1.59280366673897e-11,1.79186665505426e-11,9.17188547333581e-12,3.68884922608004e-11,0,1.99439353920638e-11,0,9.67781410565749e-12,0,2.16671125485846e-12,0,0,0,0,1.53868584540362e-10,0,8.66218097250737e-10,0,2.86885160072359e-09,0,6.29795327000693e-10,0,0,0,1.44135318125294e-08,4.88318366853591e-08,4.63747115153623e-08,4.18190531092932e-08,3.13784637162584e-08,2.9100193366105e-08,1.91043829644855e-08,1.64183965312148e-08,1.28503774288191e-08,7.85577847217667e-09,5.88946669211055e-09,2.76685074851457e-09,2.04917297053075e-06
624,0,5.39568389967826e-14,1.65201186064223e-12,5.66069413565629e-12,1.12380105221632e-11,1.59400270760557e-11,1.80163661767097e-11,1.05564446073458e-11,9.77862235629345e-12,6.03983529856578e-12,8.90754137117256e-12,5.96211968684202e-12,7.99127430894941e-12,3.44591022383156e-12,5.75717251649621e-12,0,3.41848771512332e-12,9.25171050880635e-12,0,7.1160854986374e-11,0,5.77538239454611e-10,0,2.637341012246e-09,0,1.01074497660392e-08,7.48359774149776e-09,9.58485923963082e-09,0,0,0,0,0,0,1.20869597663997e-08,6.83558543101981e-10,1.04166872905154e-08,1.32948115849629e-08,1.49376241376231e-08,1.64156510606972e-08,1.72234266848648e-08,2.06305930461337e-06
625,0,5.04041253179821e-14,1.64146474190829e-12,5.63848967516378e-12,1.12113651695722e-11,1.59051660730825e-11,1.79776193931502e-11,1.06056274873367e-11,7.09399206044736e-12,3.08797432069241e-12,8.35487234951415e-12,1.65945035490722e-12,8.05377986523581e-12,8.11795075605914e-13,5.82833781237468e-12,0,3.56259466371966e-12,1.37200251160152e-11,0,6.1542437812534e-11,0,4.032619793648e-10,0,1.78429504504862e-09,0,4.49808890135017e-09,1.50271706189642e-09,5.09103159629376e-09,5.347124520938e-09,4.16001122438558e-10,7.99588262268003e-09,0,2.23159202228373e-09,0,0,0,0,0,0,0,0,2.04392553537769e-06
626,0,5.07371922253697e-14,1.62792002100787e-12,5.62172530749194e-12,1.11803899471852e-11,1.56754609292875e-11,1.76048065014811e-11,9.09516906233421e-12,6.50290932213693e-12,5.61950486144269e-12,8.12072631362071e-12,1.52144963294631e-12,7.68762831171443e-12,1.62436730732907e-12,5.4373172631017e-12,0,3.31890070981444e-12,1.23959731368473e-11,0,3.89792642607745e-11,0,2.83425727332087e-10,0,1.19634346873454e-09,0,2.83643297738223e-09,2.85112344844407e-09,0,3.86519616313308e-09,0,4.65043292763312e-09,0,1.23826193743071e-09,0,0,0,0,0,0,0,0,2.04709499151967e-06
627,0,5.340172748447e-14,1.61159974254588e-12,5.60707036356689e-12,1.1148415524076e-11,1.53370649513818e-11,1.70237157703923e-11,6.32827124036339e-12,1.16561205132371e-11,4.16178203010986e-12,1.05618847001665e-11,0,7.91078313966409e-12,6.67577104707107e-13,4.43056702437161e-12,0,1.93878246790291e-12,9.82103287583413e-12,0,2.89344104231759e-11,0,2.02136751781268e-10,0,8.03150768113881e-10,0,1.49954282324671e-09,1.9024568587156e-09,0,7.48732320587919e-09,0,1.27422068452177e-08,0,6.12262929244878e-09,0,0,0,7.75639785732807e-09,0,0,0,0,2.04858431851473e-06
628,0,4.68514116391816e-14,1.60538249360798e-12,5.57542900736507e-12,1.11088915843993e-11,1.52058365898711e-11,1.67481584156803e-11,4.24471569004936e-12,1.57659441057945e-11,3.53062024061046e-12,1.23128174323028e-11,0,8.13893397122456e-12,0,3.71702668644502e-12,0,1.05015995899294e-12,8.19522227857306e-12,0,2.59054999673936e-11,0,1.74338543601493e-10,0,7.44961647924924e-10,0,1.7114141215302e-09,0,8.05650657298429e-10,2.20615214985287e-09,0,5.34259114726154e-09,0,1.79338655037498e-09,1.75291647863673e-09,1.69172242880933e-09,0,1.33972354321443e-08,0,0,0,0,2.02515986358343e-06
629,0,2.96429547574917e-14,1.61159974254588e-12,5.52402568132493e-12,1.10604858605257e-11,1.53316248585611e-11,1.68584035620256e-11,3.14748227481232e-12,1.77710068882675e-11,4.47930581515266e-12,1.28473898186598e-11,0,8.28070945146919e-12,0,3.43913786338135e-12,0,9.07940389538453e-13,7.86282150500028e-12,0,2.90317769824355e-11,0,2.0236856634881e-10,0,1.04371256082203e-09,0,3.66349928171417e-09,0,1.12300633237084e-08,0,2.42012422324578e-08,0,3.02275877661629e-08,0,1.04367150477458e-08,2.02494743195558e-09,0,1.60471170795873e-08,1.37848277237396e-09,0,0,0,1.97318750283504e-06
630,0,6.88338275267597e-15,1.62325708430444e-12,5.46274137036562e-12,1.10076392445535e-11,1.55915280686258e-11,1.71991310082831e-11,2.8377300509419e-12,1.92353910577481e-11,5.5175863877821e-12,1.30796484754114e-11,0,8.50564063625825e-12,0,3.3513192221335e-12,0,1.01973984811821e-12,8.14281975181075e-12,0,3.83145737359314e-11,0,2.69925859441855e-10,0,1.58042356979138e-09,0,6.62940069506845e-09,0,2.58268795239047e-08,0,6.43069073547053e-08,0,6.84071080891968e-08,0,1.89702480390963e-08,1.6464063445909e-09,0,1.66045847072027e-08,3.51302009704568e-09,0,0,8.32000801587185e-10,1.90396905475065e-06
631,0,7.54951656745106e-15,1.60371715907104e-12,5.45063993939721e-12,1.09793285574256e-11,1.55961910053293e-11,1.77304837478687e-11,8.33466629046598e-12,1.41791023366977e-11,5.80246961590092e-12,1.18979270880004e-11,0,8.76632100244024e-12,0,3.77364806070091e-12,0,1.25643939696829e-12,8.64919247334228e-12,0,3.19786419566981e-11,0,2.18346563052307e-10,0,1.3205009308237e-09,0,5.74928005203645e-09,0,2.32710652969814e-08,0,5.92434089563554e-08,0,6.26830657379784e-08,0,1.75055764328746e-08,3.12617598474674e-10,9.63858104441329e-10,6.84023682140378e-09,9.76368508265324e-09,0,0,9.78917724658857e-10,1.87652310534858e-06
