0.0016729311,-38.59053,0.451992
0.0035857957,-38.46060,0.087337
0.0051002385,-38.53307,0.193881
0.0070681337,-38.74202,0.210390
0.0087432660,-38.55631,0.176248
0.0110347413,-38.62767,0.151657
0.0128199349,-38.67869,0.241050
0.0142111091,-38.68872,0.084259
0.0160579369,-38.61246,0.130707
0.0176494227,-38.57873,0.254060
0.0359922313,-38.58357,0.162141
0.0516979722,-38.42371,0.095799
0.0702961229,-38.54010,0.167811
0.0865587738,-38.68858,0.174693
0.1064160252,-38.63485,0.183135
0.1196277781,-38.53710,0.342664
0.1376470066,-38.64190,0.287439
0.1530093564,-38.49032,0.209152
0.1735643962,-38.44597,0.131588
0.3301221275,-38.55126,0.386078
0.4609365315,-38.74065,0.349092
0.6002080422,-38.74180,0.188755
0.7066064576,-38.83026,0.389578
0.8389639203,-38.76043,0.246850
0.9602470197,-38.91030,0.510431
1.0415448655,-38.76395,0.215690
1.1408113117,-38.72173,0.341051
1.2123511267,-38.92675,0.246356
1.5359488231,-39.27012,0.499241
1.7657237029,-38.79171,0.293555
1.9355768337,-39.20091,1.023459
2.0404498001,-39.29050,0.642364
2.1542223195,-39.31984,0.451632
2.2231778963,-39.16762,0.739635
2.3026993535,-39.20573,0.706958
2.3478772970,-39.51229,0.598806
2.3936913946,-39.31658,0.948608
2.4530540325,-38.75520,0.965458
2.4509078381,-38.70610,0.463475
2.5164889368,-39.07628,0.697253
2.5339842737,-39.75045,1.240944
2.5504406324,-39.23962,0.711945
2.5770886632,-39.64197,1.805364
2.6004150454,-39.54005,0.954625
2.6117403484,-40.01921,0.867794
2.6389628990,-39.32693,0.923603
2.7732244214,-39.39686,1.930923
2.8345263386,-39.01791,0.961395
2.9559899385,-39.39972,2.336127
3.0056121554,-40.03110,1.875712
3.0847946239,-39.94184,1.438468
3.1083521347,-38.92605,1.787072
3.1006324384,-40.71502,2.596852
3.1734709762,-39.23174,2.815416
3.2919871357,-39.46282,1.584021
3.3343519136,-39.82517,3.277537
3.4012603510,-41.20316,2.057906
3.4038511930,-40.54700,3.357600
3.4309174565,-39.84486,2.723573
3.5642104399,-41.29160,1.690078
3.5541728536,-40.43675,3.152963
3.5729867243,-39.51794,3.841250
3.6957600531,-40.67000,2.922244
3.6288141948,-40.81205,1.226018
4.0315283229,-38.70792,2.921009
4.2938571204,-41.25570,3.480735
4.5675464406,-40.48192,4.123612
4.7417183749,-37.76228,4.070919
4.9492916986,-37.16937,3.931420
4.9747928911,-41.37667,4.199352
4.9206471567,-40.68430,2.596960
5.0142718629,-41.61061,2.604104
5.1159574554,-38.54904,6.827277
5.1197413613,-37.74738,8.963850
5.1303424613,-41.35167,7.707390
5.0986426190,-37.49109,12.513383
5.2195911321,-39.16563,3.632673
5.2777408950,-43.36142,7.563502
5.2752006813,-37.18918,5.345291
5.2450460989,-38.10263,9.567352
5.2788084892,-40.58197,5.647721
5.3550721333,-39.42067,6.553140
