Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22
271,0.05,0.0499988502454623,0.04996898397388,0.0496519790176531,0.0466161995989839,0.0225807464148126,0.000580131090982633,1.25819533929988e-05,3.01693640849899e-07,3.82642543828171e-08,3.22769594340323e-08,3.13001432504844e-08,2.95498299086214e-08,2.62275875436703e-08,2.09273788057958e-08,1.53994656330308e-08,1.32390015865143e-08,1.26302822465651e-08,1.24717975431727e-08,1.24311248297144e-08,1.24206078816522e-08,4.75817893098303e-07
272,0.05,0.0499988974395602,0.0499702133436692,0.0496655121698123,0.0467453297954362,0.0236342809293278,0.000624280051158639,1.347977110021e-05,3.20326348493772e-07,3.86579791595724e-08,3.23040394193667e-08,3.13516107165828e-08,2.96597882322333e-08,2.64289286013217e-08,2.12224714926521e-08,1.55841480120963e-08,1.32936769551793e-08,1.2644744296678e-08,1.2475430972427e-08,1.24321463206486e-08,1.24207970392095e-08,4.75818101799579e-07
273,0.05,0.0499989426092397,0.0499713938040746,0.0496785201709209,0.0468695422843729,0.0246322408872428,0.00067373354628294,1.44697189987505e-05,3.40626833931399e-07,3.90841918123057e-08,3.23315241973987e-08,3.14015158281731e-08,2.97662745661494e-08,2.66253189783217e-08,2.15133909710179e-08,1.57786347544183e-08,1.33518218215801e-08,1.26601794372252e-08,1.24793395352931e-08,1.24332115526571e-08,1.24209981739852e-08,4.758183176776e-07
274,0.05,0.0499989858427737,0.0499725272924559,0.0496910227375621,0.0469889525435385,0.0255686778814742,0.000728491714237378,1.5556154166642e-05,3.62715703290223e-07,3.95457877943857e-08,3.23596036315877e-08,3.14499493536834e-08,2.98694314624294e-08,2.68169051538861e-08,2.1800081799836e-08,1.59829097450642e-08,1.34135716452028e-08,1.26766410684278e-08,1.24835332005357e-08,1.24343301547923e-08,1.24212121376655e-08,4.75818529291668e-07
275,0.05,0.0499990272247189,0.0499736156983946,0.0497030395157211,0.0471037281741253,0.0264457600410851,0.000788376767578751,1.67410073617553e-05,3.86683505010153e-07,4.00451457024124e-08,3.23885143880965e-08,3.14971336185193e-08,2.99694353548008e-08,2.70037169565088e-08,2.20823926832296e-08,1.61968647335638e-08,1.34790575778323e-08,1.26941848355239e-08,1.24880211205133e-08,1.2435513833213e-08,1.24214399381299e-08,4.75818751882814e-07
276,0.05,0.0499990668410979,0.0499746608313647,0.0497145894013204,0.0472140587525239,0.0272697742836719,0.000853157006002931,1.80254536499898e-05,4.1261185110235e-07,4.05843163960585e-08,3.24182209646826e-08,3.1543107217155e-08,3.00664324314797e-08,2.71858802328114e-08,2.23603292548684e-08,1.6420378168722e-08,1.35484147031072e-08,1.27128682290745e-08,1.24928155550888e-08,1.24367719998797e-08,1.24216826587695e-08,4.75818991968442e-07
277,0.05,0.049999104772246,0.0499756644216246,0.0497256905655542,0.0473201353025321,0.0280479661595851,0.000922627576853259,1.94107316384414e-05,4.40583726284886e-07,4.11655474802091e-08,3.24487726630423e-08,3.1587890133658e-08,3.01604629532393e-08,2.73634123992991e-08,2.26338845270597e-08,1.66533196639006e-08,1.36217916425255e-08,1.27327528990186e-08,1.24979320170678e-08,1.24381121740147e-08,1.24219414763093e-08,4.75819249455037e-07
278,0.05,0.0499991410941117,0.0499766281267487,0.0497363604936219,0.0474221434426159,0.0287871102579424,0.000996662671767492,2.08988118500808e-05,4.70689559606244e-07,4.17911049186435e-08,3.2480205933823e-08,3.1631568079289e-08,3.02516545444973e-08,2.75363788992794e-08,2.29030403591004e-08,1.68955030641954e-08,1.36993472287181e-08,1.27539043588564e-08,1.25033884243737e-08,1.24395408999155e-08,1.24222176918713e-08,4.75819524740098e-07
279,0.05,0.0499991758792396,0.0499775535402752,0.0497466159945077,0.0475202577905554,0.0294929282110378,0.00107520008730666,2.24924275392607e-05,5.03031093336018e-07,4.24634538243508e-08,3.25124814221123e-08,3.16741259529934e-08,3.03400835808371e-08,2.77048729492526e-08,2.31678410297347e-08,1.71467250689081e-08,1.37812642907835e-08,1.27763938844545e-08,1.25092047840785e-08,1.244106432724e-08,1.24225127318637e-08,4.75819819358418e-07
280,0.05,0.0499992091952313,0.0499784421888451,0.0497564732109511,0.0476146429130159,0.0301701631515038,0.00115824498410932,2.41950504433154e-05,5.37720963258611e-07,4.31853707374461e-08,3.25456611450942e-08,3.17155887061216e-08,3.04257921857225e-08,2.7868919560185e-08,2.34282801979998e-08,1.74067219424134e-08,1.38677580634085e-08,1.28003005780084e-08,1.25154032649316e-08,1.24426886638016e-08,1.24228281332737e-08,4.7582013390703e-07
281,0.05,0.0499992411062219,0.0499792955363126,0.0497659476393124,0.0477054526876371,0.0308224678143038,0.00124586923086007,2.60109766081609e-05,5.74882978598792e-07,4.39597752400144e-08,3.2579793028665e-08,3.17560154132307e-08,3.05088889739099e-08,2.80285993857451e-08,2.36843468524278e-08,1.76751227484286e-08,1.3959081175953e-08,1.28257122343019e-08,1.25220082189653e-08,1.24444204397654e-08,1.24231655029608e-08,4.75820469995153e-07
282,0.05,0.0499992716733967,0.0499801149879489,0.0497750541497246,0.0477928305087192,0.0314525584606734,0.00133819243491689,2.79452039796863e-05,6.14652942553598e-07,4.47898364212212e-08,3.26149017150743e-08,3.1795417066258e-08,3.05894551883451e-08,2.81840080615435e-08,2.39360585817293e-08,1.79514596323538e-08,1.40555405720818e-08,1.28527282054379e-08,1.25290465676946e-08,1.2446266721712e-08,1.24235264700877e-08,4.75820828479952e-07
283,0.05,0.0499993009538667,0.049980901890125,0.0497838070219792,0.0478769123577984,0.032062678610701,0.00143536533466054,3.00032115803043e-05,6.5717637096267e-07,4.56790021148331e-08,3.26510670931356e-08,3.18338189609051e-08,3.06675468433429e-08,2.83352017834337e-08,2.41834083101413e-08,1.8235104609914e-08,1.41575146757108e-08,1.28814629482958e-08,1.2536548412902e-08,1.24482354130508e-08,1.24239125970744e-08,4.75821212613245e-07
284,0.05,0.0499993290023513,0.0499816575353024,0.0497922199718566,0.0479578263549605,0.0326543983860349,0.00153759529750347,3.21912847366661e-05,7.026112371291e-07,4.66309429896524e-08,3.26883758010597e-08,3.18712659127474e-08,3.07432474937618e-08,2.84822545250017e-08,2.4426368906972e-08,1.85252297012069e-08,1.42654542387423e-08,1.29120471234414e-08,1.25445473729684e-08,1.24503353438344e-08,1.24243253893436e-08,4.75821620006678e-07
285,0.05,0.0499993558708568,0.0499823831636073,0.0498003061720176,0.0480356937846797,0.0332288733156964,0.00164512958788896,3.45164037732391e-05,7.511281782977e-07,4.76495902863397e-08,3.27269185080163e-08,3.1907800972135e-08,3.08166455348683e-08,2.86252496169024e-08,2.46649099138881e-08,1.88207938255623e-08,1.43798836889435e-08,1.29446285555733e-08,1.25530808600546e-08,1.2452576300062e-08,1.24247663600357e-08,4.75822050384629e-07
286,0.05,0.0499993816087679,0.0499830799656213,0.0498080782816877,0.048110630040848,0.0337870184310838,0.00175824335654991,3.69861729036557e-05,8.02910684838438e-07,4.87391458835844e-08,3.27667745364614e-08,3.19434482433544e-08,3.08878277707042e-08,2.87642866618039e-08,2.48990155238117e-08,1.91205463440556e-08,1.45013912150995e-08,1.29793720586555e-08,1.2562190298454e-08,1.24549687983133e-08,1.24252373464707e-08,4.75822510130249e-07
287,0.05,0.0499994062625899,0.0499837490827553,0.0498155484656835,0.0481827456837604,0.0343295506712175,0.00187722818629484,3.96086021915102e-05,8.5815221300955e-07,4.99040867014047e-08,3.28080500845045e-08,3.19782294803556e-08,3.09568593394227e-08,2.88994408800788e-08,2.51286623268454e-08,1.94231102653538e-08,1.46305990162446e-08,1.30164561188896e-08,1.25719208135778e-08,1.24575230731464e-08,1.24257415107252e-08,4.75823006062785e-07
288,0.05,0.0499994298772764,0.049984391611699,0.0498227284162711,0.0482521461510274,0.0348569518990845,0.00200242473009658,4.23925781774647e-05,9.17061550660897e-07,5.11491825469887e-08,3.28508603401033e-08,3.2012181489355e-08,3.10238223732577e-08,2.90307914978195e-08,2.53538061570115e-08,1.97270406193765e-08,1.47681096856043e-08,1.30560656749191e-08,1.25823204492658e-08,1.24602464011056e-08,1.24262859006038e-08,4.75823547779132e-07
289,0.05,0.0499994524965216,0.0499850086085952,0.04982962938366,0.0483189322055342,0.0353695846872983,0.00213422438775655,4.53479930473324e-05,9.79866260698634e-07,5.24795814146397e-08,3.28953188010524e-08,3.20453286895973e-08,3.10887978577601e-08,2.91584305048401e-08,2.55744142560926e-08,2.0030999581147e-08,1.49144254393248e-08,1.30983790390302e-08,1.25934383153342e-08,1.24631368442016e-08,1.24268873639084e-08,4.75824155618674e-07
290,0.05,0.0499994741618796,0.0499856010839444,0.0498362621480946,0.0483831999810865,0.0358676516720887,0.00227304844755843,4.84853761604424e-05,1.04680688679514e-06,5.39007213282157e-08,3.2941553148753e-08,3.20777009889855e-08,3.11518655922177e-08,2.92824429630283e-08,2.57904458627402e-08,2.03336256610371e-08,1.50700272921674e-08,1.3143580084083e-08,1.26053262022433e-08,1.24661934744839e-08,1.24275626728118e-08,4.75824844620174e-07
291,0.05,0.0499994949135453,0.0499861700124,0.0498426371090647,0.0484450429170262,0.036351494047397,0.00241934455619447,5.18160468207139e-05,1.11814169765864e-06,5.54184400227638e-08,3.29896943839252e-08,3.21093192961652e-08,3.12130947894494e-08,2.94029181161686e-08,2.60018921444697e-08,2.06340548979375e-08,1.52351572235603e-08,1.31918238805053e-08,1.26180337949026e-08,1.24694202169405e-08,1.24283240763815e-08,4.75825600283368e-07
292,0.05,0.0499995147900972,0.0499867163264363,0.0498487642241151,0.0485045501097713,0.0368213020059456,0.00257359152694569,5.5352051996533e-05,1.19414375576413e-06,5.70388885289406e-08,3.30398799356423e-08,3.21402088058487e-08,3.12725559372827e-08,2.95199434734881e-08,2.62087333615934e-08,2.09314568720179e-08,1.54100415078598e-08,1.32432700304935e-08,1.26316131505224e-08,1.24728434940004e-08,1.24291625610969e-08,4.75826369428059e-07
293,0.05,0.0499995338290746,0.0499872409260068,0.0498546531096566,0.0485618086066049,0.0372773804129205,0.00273627957944793,5.91061217464631e-05,1.27510319496897e-06,5.87686056960086e-08,3.3092248418425e-08,3.21703954391426e-08,3.13303092061472e-08,2.96336019080431e-08,2.64109613424964e-08,2.12254703165459e-08,1.55947625193351e-08,1.32980594634949e-08,1.26461151776013e-08,1.24765421900534e-08,1.24300178633736e-08,4.75827053523751e-07
294,0.05,0.049999552067798,0.0499877446781459,0.049860313003437,0.0486169009138068,0.0377198289075928,0.00290798711257007,6.3092589788253e-05,1.36133758486903e-06,6.06146512015743e-08,3.31469454667352e-08,3.21998993782479e-08,3.13864090083846e-08,2.97439757536058e-08,2.6608574426656e-08,2.15156723006778e-08,1.57893226036246e-08,1.33563279364943e-08,1.26615922106437e-08,1.24805148021764e-08,1.24309098513986e-08,4.75828152363811e-07
295,0.05,0.0499995695410921,0.0499882284136811,0.0498657527813276,0.0486699066621125,0.0381488263196843,0.00308938129241839,6.73274002196565e-05,1.45319294598684e-06,6.25846541198671e-08,3.32041396364975e-08,3.2228749879956e-08,3.1440905490919e-08,2.98511456588294e-08,2.68015933338725e-08,2.18018208161183e-08,1.59936262074543e-08,1.34181998038026e-08,1.26780964509247e-08,1.24847754341433e-08,1.24318435141881e-08,4.75829431048705e-07
296,0.05,0.0499995862820672,0.049988692929499,0.0498709809716393,0.0487209026859855,0.0385645782450286,0.00328118999484674,7.18278254931286e-05,1.55104066796385e-06,6.46867560595854e-08,3.32640088418233e-08,3.22569788022358e-08,3.1493846604164e-08,2.99551932960382e-08,2.69900478488252e-08,2.20837926340457e-08,1.62075519511709e-08,1.3483801177998e-08,1.26956820934898e-08,1.24893286385776e-08,1.2432834182217e-08,4.75830600244141e-07
297,0.05,0.0499996023218895,0.0499891389892218,0.0498760057782485,0.0487699639899173,0.0389673970675872,0.00348414491602152,7.66118696275474e-05,1.65527144834791e-06,6.69295304837969e-08,3.33267286261785e-08,3.22846173984108e-08,3.15452816733922e-08,3.00562045957819e-08,2.71739660435973e-08,2.23616130135396e-08,1.64310511598342e-08,1.3553278165541e-08,1.27144080540764e-08,1.2494192489443e-08,1.2433885241653e-08,4.75831508603e-07
298,0.05,0.0499996176918999,0.0499895673297584,0.0498808350936722,0.0488171623607069,0.0393574879401949,0.00369890454912869,8.16975640633951e-05,1.76628934245583e-06,6.93219567031576e-08,3.33924650688466e-08,3.23116739331873e-08,3.15952442402496e-08,3.01542572324253e-08,2.73533784991915e-08,2.26352837607412e-08,1.66640438615765e-08,1.36267922070079e-08,1.27343385054064e-08,1.24993826592869e-08,1.24350039375262e-08,4.75832407121411e-07
299,0.05,0.0499996324218505,0.049989978658532,0.0498854765010697,0.0488625666660624,0.0397350582621398,0.00392619115297596,8.71044214069746e-05,1.88452837121276e-06,7.18736820966534e-08,3.34614166713941e-08,3.23381624633878e-08,3.16437644313375e-08,3.02494206731878e-08,2.7528331896071e-08,2.29047659804874e-08,1.69063344310575e-08,1.3704503597413e-08,1.27555391810167e-08,1.25049171352314e-08,1.24361964012857e-08,4.75833415049505e-07
300,0.05,0.049999646539962,0.0499903736545425,0.0498899372914738,0.0489062432999863,0.0401003327144874,0.00416685292314217,9.28542510417938e-05,2.01046191281217e-06,7.45951063096622e-08,3.35338020296237e-08,3.23640994404344e-08,3.16908741491944e-08,3.03417631499151e-08,2.76988799725129e-08,2.31700030131973e-08,1.71576609566069e-08,1.37865884568447e-08,1.27780804123174e-08,1.25108162480899e-08,1.24374680066514e-08,4.75834630850103e-07
301,0.05,0.0499996600721632,0.049990752967124,0.0498942244717313,0.0489482567266778,0.0404536191988585,0.0044219867764299,9.89725884511627e-05,2.14461846860372e-06,7.74975498440982e-08,3.36098620802415e-08,3.23895125233952e-08,3.17366175254817e-08,3.04313602163053e-08,2.78650800992239e-08,2.34309693805684e-08,1.74177192146861e-08,1.38732475946887e-08,1.28020384059809e-08,1.25171022800191e-08,1.24388239064983e-08,4.75835987415056e-07
302,0.05,0.0499996730436807,0.0499911172207854,0.0498983447866003,0.0489886694545373,0.0407952440923906,0.00469320021240663,0.000105492728427175,2.2876332822879e-06,8.05938514829925e-08,3.36898279385539e-08,3.24144030993364e-08,3.17810264192109e-08,3.05182858204969e-08,2.80269783374585e-08,2.36877270270367e-08,1.76862217602747e-08,1.39647617107429e-08,1.2827505871089e-08,1.25238004224685e-08,1.24402699619349e-08,4.7583747638861e-07
303,0.05,0.0499996854782107,0.0499914670128668,0.0499023047045054,0.0490275417012788,0.0411255484705266,0.0049820709959398,0.000112448611153768,2.44016479285107e-06,8.3897449505232e-08,3.37739436393963e-08,3.24387711187061e-08,3.18241324588781e-08,3.06026125473835e-08,2.81846267071982e-08,2.39403310008806e-08,1.79627923565113e-08,1.40614468889264e-08,1.28545837217139e-08,1.25309381647221e-08,1.24418120679778e-08,4.75839029386907e-07
304,0.05,0.0499996973991604,0.0499918029207277,0.0499061104614225,0.0490649305841712,0.0414446923004204,0.00528838375083703,0.000119854145770756,2.60267069128801e-06,8.74200388863685e-08,3.38624426616166e-08,3.24625977059506e-08,3.18659431498868e-08,3.06843900680487e-08,2.83381031759543e-08,2.41886537593964e-08,1.82466944111784e-08,1.41636817824776e-08,1.28833869328826e-08,1.25385464143289e-08,1.24434569812869e-08,4.7584067228805e-07
305,0.05,0.0499997088273677,0.0499921254935239,0.049909768031868,0.0491008916552422,0.0417529707573814,0.00561332490707449,0.000127740908968755,2.77582183007845e-06,9.11760546930122e-08,3.39556062413064e-08,3.2485876899571e-08,3.19064774361479e-08,3.07636752515445e-08,2.84874679031121e-08,2.44326694736618e-08,1.85371325591925e-08,1.42719096374652e-08,1.29140447852111e-08,1.25466590509466e-08,1.24452117754034e-08,4.75842389396705e-07
306,0.05,0.0499997197811302,0.0499924352561622,0.0499132831649949,0.0491354785744329,0.0420507361507309,0.00595885031459327,0.000136150589305894,2.96042147393499e-06,9.51819072989222e-08,3.40537761986245e-08,3.25086202266159e-08,3.19457586702854e-08,3.08405206754229e-08,2.86327700888213e-08,2.46723513059095e-08,1.88330255890378e-08,1.43866596034867e-08,1.29467058770926e-08,1.25553139695299e-08,1.24470843684128e-08,4.75844216849325e-07
307,0.05,0.0499997302819153,0.0499927327206558,0.0499166614034478,0.0491687433395589,0.0423382868650988,0.00632672966208207,0.000145125439539916,3.15730559746682e-06,9.94548057159239e-08,3.41572764771835e-08,3.2530826556956e-08,3.19838149588208e-08,3.091499134366e-08,2.87740802482589e-08,2.49076635771812e-08,1.91331671134364e-08,1.45085197853007e-08,1.29815359891346e-08,1.25645533992732e-08,1.24490834787328e-08,4.75846164276588e-07
308,0.05,0.0499997403489332,0.0499930183747555,0.0499199080575817,0.0492007359404226,0.0426159459451548,0.00671892910312106,0.000154711070864728,3.36736800998584e-06,1.04013061708027e-07,3.42664586022443e-08,3.25524950615757e-08,3.20206706148355e-08,3.09871467599775e-08,2.89114646651035e-08,2.51385689337257e-08,1.94361688086587e-08,1.46381284657493e-08,1.3018714981139e-08,1.25744229877047e-08,1.24512184889574e-08,4.75848258972597e-07
309,0.05,0.049999749998262,0.049993292684765,0.0499230282445756,0.0492315043431769,0.0428839908582752,0.00713616316002325,0.000164939098934622,3.59137377064573e-06,1.08874066531711e-07,3.43816366469474e-08,3.25735863844849e-08,3.20563209066519e-08,3.10570311730764e-08,2.90449940975575e-08,2.5365009350245e-08,1.97406064478844e-08,1.47760671133712e-08,1.30584261925803e-08,1.25849714132231e-08,1.24534995560136e-08,4.75850516274416e-07
310,0.05,0.0499997592465389,0.0499935560985849,0.0499260268711906,0.0492610948490084,0.0431427254949173,0.0075799534924089,0.000175852662244215,3.83024169084669e-06,1.14057501367297e-07,3.45031887006905e-08,3.25940803328815e-08,3.20907683954034e-08,3.11246863664511e-08,2.91747307078132e-08,2.55869347912274e-08,2.00450628821886e-08,1.49228892649848e-08,1.31008556049064e-08,1.25962493591079e-08,1.24559373445815e-08,4.75852956813593e-07
311,0.05,0.0499997681093577,0.0499938090453373,0.049928908655859,0.0492895520006874,0.0433924495682616,0.00805181538332611,0.000187496308818003,4.08493582161584e-06,1.19584208216825e-07,3.46315344716483e-08,3.26139567249974e-08,3.21240039341644e-08,3.1190138376084e-08,2.93007251143604e-08,2.58042900237076e-08,2.03482846902039e-08,1.50790115586159e-08,1.31461785315351e-08,1.26083082938598e-08,1.24585429679048e-08,4.75855594743095e-07
312,0.05,0.0499997766055531,0.0499940519435722,0.0499316781111893,0.0493169185729195,0.0436334648757201,0.00855430718323709,0.000199929250025686,4.35661819713401e-06,1.25477995303913e-07,3.47671517489417e-08,3.2633222879643e-08,3.21560494772746e-08,3.12534373178308e-08,2.9423041346967e-08,2.60170332392583e-08,2.06493995461289e-08,1.52446949503143e-08,1.31945533673197e-08,1.26211994197706e-08,1.24613279093845e-08,4.75858369619143e-07
313,0.05,0.0499997847516334,0.0499942852005865,0.0499343396722331,0.0493432365992728,0.0438660668695118,0.00908941344081213,0.000213203869437571,4.64638482371965e-06,1.31762112287079e-07,3.49104966286977e-08,3.26518632017165e-08,3.2186907841678e-08,3.13146219805303e-08,2.95417416685371e-08,2.62251245362407e-08,2.09475162576658e-08,1.54201847829574e-08,1.32461393443275e-08,1.26349748551672e-08,1.24643038889335e-08,4.75861288248463e-07
314,0.05,0.0499997925637473,0.0499945092010477,0.0499368975115233,0.0493685457488097,0.0440905450895287,0.00965924785693344,0.00022737583355184,4.95541206407432e-06,1.38461609015153e-07,3.50620460550563e-08,3.26698542097834e-08,3.221658210545e-08,3.1373736231004e-08,2.96568968975853e-08,2.64285431812496e-08,2.12421521028645e-08,1.56055283669089e-08,1.33010748763016e-08,1.26496866354462e-08,1.24674831273831e-08,4.75864401421662e-07
315,0.05,0.0499998000557732,0.0499947243126809,0.0499393556657816,0.0493928844815557,0.0443071822037385,0.0102648780292381,0.000242487531499452,5.2847580441672e-06,1.45600820320726e-07,3.52222805855906e-08,3.2687154416197e-08,3.22450501893181e-08,3.1430800783672e-08,2.97685641217715e-08,2.66272745002537e-08,2.1533020162054e-08,1.58007120437247e-08,1.3359493809306e-08,1.26653878423439e-08,1.24708782666662e-08,4.7586773723374e-07
316,0.05,0.0499998072417584,0.049994930891246,0.0499417180295578,0.0494162899483782,0.0445162541149701,0.0109074001838339,0.000258581644443509,5.63551553972409e-06,1.53205203877457e-07,3.53917314593477e-08,3.27037363753838e-08,3.22722944229389e-08,3.14858333629236e-08,2.98767942029809e-08,2.68213069615028e-08,2.18198903798055e-08,1.60057000852289e-08,1.34215293497761e-08,1.26821328889726e-08,1.24745024326258e-08,4.75871313785573e-07
317,0.05,0.0499998141359108,0.0499951292778982,0.0499439883235159,0.0494387977005297,0.0447180308638588,0.0115882441511531,0.000275704317026212,6.00885073294605e-06,1.61301884304423e-07,3.55709880131335e-08,3.27195872134554e-08,3.22983036288525e-08,3.15388516369655e-08,2.9981634989592e-08,2.70106364469059e-08,2.2102623532021e-08,1.62204135438221e-08,1.34873151434254e-08,1.26999783649418e-08,1.24783694329177e-08,4.75875137605325e-07
318,0.05,0.0499998207531367,0.0499953198045944,0.0499461701401303,0.0494604421038063,0.0449127819598063,0.0123098757368735,0.000293913242767919,6.40607546880047e-06,1.69920172589669e-07,3.57606861714386e-08,3.27347087772307e-08,3.23230815509876e-08,3.15898852406688e-08,3.00831424065225e-08,2.71952691777228e-08,2.2381125354896e-08,1.64447361729362e-08,1.35569897888166e-08,1.27189836015978e-08,1.24824937653009e-08,4.75879214170562e-07
319,0.05,0.0499998271076347,0.0499955027903264,0.0499482669345506,0.0494812562864203,0.0451007747454579,0.0130752061605506,0.000313270544745149,6.82857148246951e-06,1.79090667410408e-07,3.59614578858935e-08,3.27490831057522e-08,3.23466226098081e-08,3.16389626718821e-08,3.0181377314459e-08,2.73752232222958e-08,2.26553687227823e-08,1.66785197293637e-08,1.36307002192132e-08,1.27392113456848e-08,1.24868907427842e-08,4.75883554861887e-07
320,0.05,0.0499998332112843,0.0499956785373386,0.0499502820209196,0.049501272109969,0.0452822668249289,0.0138861270948615,0.000333823837729155,7.27770723730279e-06,1.88844353412291e-07,3.61737371282595e-08,3.27625094752427e-08,3.23688029251018e-08,3.16860497828402e-08,3.02763751222473e-08,2.7550519679787e-08,2.29253406064069e-08,1.69216013336004e-08,1.37086109694284e-08,1.27607293303669e-08,1.24915767614756e-08,4.75888171937604e-07
321,0.05,0.0499998390711633,0.0499958473289274,0.0499522185990458,0.0495205203916322,0.0454574923260192,0.0147402545645224,0.000355523038695728,7.7561557496899e-06,1.99226457269284e-07,3.63953651479681e-08,3.27725335171238e-08,3.23881646254565e-08,3.17305479276624e-08,3.03680349349464e-08,2.77212116494075e-08,2.31910624356822e-08,1.71738051206803e-08,1.37909173320366e-08,1.27836126341916e-08,1.24965695999014e-08,4.75893149547106e-07
322,0.05,0.0499998446990475,0.0499960094390789,0.0499540796904801,0.0495390304781381,0.0456267179909666,0.0156435597684225,0.000378492691951542,8.26317268011775e-06,2.10271137570867e-07,3.66340457740358e-08,3.27830349573385e-08,3.24055351533133e-08,3.17714986744522e-08,3.04550372737604e-08,2.78863792577409e-08,2.34521523777054e-08,1.74348786465503e-08,1.38778419689359e-08,1.28079443953536e-08,1.25018888700891e-08,4.75898469939984e-07
323,0.05,0.0499998501122183,0.0499961651533114,0.0499558682719147,0.0495568307426026,0.0457901504022866,0.0165930875872906,0.000402909566017881,8.80017754903634e-06,2.21969021016352e-07,3.68853913564422e-08,3.27938911458308e-08,3.24240380455271e-08,3.18131317210329e-08,3.0540733957714e-08,2.80476184130134e-08,2.37086929435017e-08,1.77040769587178e-08,1.39695736364816e-08,1.28338030117955e-08,1.25075535882617e-08,4.75904134648699e-07
324,0.05,0.0499998552846835,0.0499963146517295,0.0499575870768887,0.0495739483621017,0.0459480153855237,0.0175895493657431,0.000428830285347126,9.36968601217105e-06,2.34385044823572e-07,3.71520627096157e-08,3.28042755355986e-08,3.24409147234124e-08,3.18521346276118e-08,3.06228127013422e-08,2.82042792116578e-08,2.39612137068377e-08,1.79815454502279e-08,1.40665399993314e-08,1.28613089854366e-08,1.25135892042857e-08,4.75910170729065e-07
325,0.05,0.049999860231865,0.0499964581831119,0.0499592388438052,0.0495904100829761,0.0461005348664498,0.0186313755114364,0.000456550460119822,9.97639037674602e-06,2.47585578098162e-07,3.74331170862353e-08,3.28127909408103e-08,3.24561310405277e-08,3.18895979689017e-08,3.07024922046347e-08,2.83568198186024e-08,2.42092816341556e-08,1.82661443556073e-08,1.41690482869343e-08,1.28905717216829e-08,1.25200210645032e-08,4.75916604684192e-07
326,0.05,0.0499998649688274,0.0499965960053423,0.0499608262312235,0.0496062411781621,0.046247881333202,0.0197114545251931,0.000486498123290091,1.06261986325343e-05,2.61666550015277e-07,3.77316811176009e-08,3.28206036223513e-08,3.24699068518653e-08,3.19248000738809e-08,3.07787346601823e-08,2.85046061233146e-08,2.44528510962423e-08,1.85573271433501e-08,1.42776093741398e-08,1.29217331253875e-08,1.25268787697317e-08,4.75923476655227e-07
327,0.05,0.0499998695100404,0.0499967283494569,0.04996235168087,0.0496214647578095,0.0463901645300789,0.0208150015436889,0.000519335595512107,1.13287692022398e-05,2.76768813241456e-07,3.80496828063787e-08,3.28273578274886e-08,3.24821821881823e-08,3.195815785067e-08,3.08521649557699e-08,2.86480231441787e-08,2.46917995583057e-08,1.88537932131019e-08,1.43927085669799e-08,1.29549370222274e-08,1.25341931189679e-08,4.75930804732553e-07
328,0.05,0.049999873864547,0.0499968554356459,0.049963817581445,0.0496361030950073,0.0465274364864285,0.0219195539694759,0.000555896495479214,1.20961024226806e-05,2.93074563630095e-07,3.83911114079686e-08,3.28338026545956e-08,3.2493190954076e-08,3.19895513582757e-08,3.09225758917048e-08,2.87869899811278e-08,2.49261217811337e-08,1.91543707278956e-08,1.45149597203689e-08,1.29903538263701e-08,1.25419993140153e-08,4.75938615269787e-07
329,0.05,0.0499998780307309,0.0499969774542709,0.0499652262599091,0.0496501780014327,0.0466597185725653,0.022999055491275,0.00059700683139349,1.294073354216e-05,3.1079829834383e-07,3.87597833506651e-08,3.28400153824535e-08,3.25030417420625e-08,3.20192124113221e-08,3.09901943314968e-08,2.8921596873741e-08,2.51556653284161e-08,1.94575309074625e-08,1.46449642137495e-08,1.30281649448162e-08,1.25503361055881e-08,4.75946952889328e-07
330,0.05,0.0499998820088702,0.0499970945893788,0.0499665799319465,0.0496637102671659,0.0467870417964771,0.0240315374265634,0.000643277966335607,1.38720209518796e-05,3.30169621121439e-07,3.91610194858451e-08,3.28455676578574e-08,3.25107048258397e-08,3.20462693609046e-08,3.10545796900924e-08,2.90517759891312e-08,2.53804297050644e-08,1.97618690003054e-08,1.47833260240071e-08,1.30685588760289e-08,1.25592442246563e-08,4.75955860741892e-07
331,0.05,0.049999885792563,0.0499972070025457,0.0499678806894444,0.0496767199439873,0.0469094891739652,0.0250051093915509,0.000694913081043798,1.48976644793239e-05,3.51227867708574e-07,3.95977514190567e-08,3.28547532936259e-08,3.25198714597134e-08,3.20727714210515e-08,3.11162981678665e-08,2.91772817076193e-08,2.55998886559017e-08,2.00657597184494e-08,1.49305404792743e-08,1.31117203605358e-08,1.25687657417711e-08,4.75965382277675e-07
332,0.05,0.0499998893796387,0.049997314852729,0.0499691305472969,0.0496892267150073,0.0470271991335639,0.0259174549773009,0.000751759160802785,1.6022244992868e-05,3.74091140642068e-07,4.00692523139944e-08,3.28649465099862e-08,3.25293496246533e-08,3.20992178720308e-08,3.11769699429419e-08,2.92999264803924e-08,2.58151589429372e-08,2.03682462315079e-08,1.50869979326198e-08,1.31578198538399e-08,1.25789415616093e-08,4.75975557923774e-07
